P_c,T_c
0.03978436860052909,649.1418440434629
0.039871451839918665,649.1640736717565
0.03995872569413635,649.1861416064503
0.040046190580415315,649.2080382187478
0.040133846916901916,649.2297537631583
0.040221695122657844,649.2512783764593
0.04030973561766207,649.272602076652
0.04039796882281281,649.2937147619102
0.04048639515992963,649.3146062095186
0.04057501505175534,649.335266074804
0.040663828921958134,649.3556838900587
0.040752837195133555,649.3758490634542
0.040842040296806534,649.3957508779475
0.04093143865343343,649.4153784901788
0.041021032692404036,649.4347209293603
0.041110822842043676,649.4537670961566
0.04120080953161523,649.4725057615559
0.04129099319132117,649.4909255657337
0.04138137425230567,649.5090150169062
0.041471953146656526,649.5267624901767
0.04156273030740743,649.5441562263698
0.04165370616853989,649.5611843308611
0.04174488116498534,649.5778347723941
0.04183625573262725,649.5940953818892
0.041927830308303195,649.6099538512445
0.042019605329806864,649.6253977321263
0.042111581235890296,649.6404144347495
0.04220375846626589,649.6549912266507
0.04229613746160852,649.6691152314502
0.04238871866355765,649.6827734276042
0.04248150251471941,649.6959526471502
0.04257448945866877,649.7086395744391
0.04266767993995163,649.7208207448588
0.042761074404086954,649.7324825435493
0.042854673297568896,649.7436112041073
0.04294847706786889,649.7541928072783
0.04304248616343787,649.7642132796451
0.04313670103370838,649.7736583922964
0.04323112212909671,649.7825137594955
0.043325749901005066,649.7907648373318
0.043420584801823675,649.7983969223646
0.04351562728493304,649.8053951502567
0.043610877804706044,649.8117444943958
0.04370633681651015,649.8174297645086
0.04380200477670956,649.8224356052593
0.04389788214266738,649.8267464948431
0.04399396937274785,649.830346743565
0.04409026692631851,649.8332204924083
0.04418677526375242,649.8353517115936
0.044283494846430335,649.8367241991264
0.04438042613674287,649.8373215793316
0.044477569598092806,649.8373479000002
0.04457492569489726,649.8373479
0.044672494892589884,649.8373479000002
0.044770277657623134,649.8373478999999
0.044868274457470415,649.8373479000002
0.044966485760628436,649.8373479
0.045064912036619366,649.8373478999999
0.04516355375599311,649.8373478999998
0.04526241139032957,649.8373479000002
0.045361485412240804,649.8373479
0.045460776295373435,649.8373479
0.04556028451441083,649.8373478999998
0.04566001054507537,649.8373478999998
0.04575995486413075,649.8373478999999
0.04586011794938419,649.8373478999999
0.04596050027968884,649.8373478999999
0.04606110233494598,649.8373479
0.04616192459610732,649.8373479
0.04626296754517737,649.8373479
0.04636423166521559,649.8373478999999
0.04646571744033889,649.8373479000002
0.046567425355723814,649.8373479
0.04666935589760891,649.8373479
0.046771509553297085,649.8373478999998
0.04687388681115778,649.8373479
0.046976488160629534,649.8373479000002
0.04707931409222216,649.8373478999999
0.04718236509751913,649.8373479000002
0.047285641669179986,649.8373479
0.04738914430094255,649.8373478999999
0.047492873487625466,649.8373479
0.04759682972513043,649.8373479
0.047701013510444625,649.8373478999999
0.047805425341643094,649.8373478999998
0.047910065717891054,649.8373478999999
0.04801493513944638,649.8373479000002
0.04812003410766194,649.8373479000002
0.04822536312498801,649.8373479000002
0.048330922694974666,649.8373478999999
0.048436713322274214,649.8373479
0.04854273551264352,649.8373478999999
0.04864898977294655,649.8373478999999
0.04875547661115672,649.8373478999999
0.04886219653635934,649.8373479000002
0.04896915005875408,649.8373479
0.04907633768965729,649.8373479
0.04918375994150459,649.8373479
0.04929141732785327,649.8373479
0.049399310363384706,649.8373478999999
0.0495074395639069,649.8373478999999
0.049615805446356805,649.8373479
0.049724408528802964,649.8373479000002
0.04983324933044789,649.8373479000002
0.049942328371630554,649.8373479
0.05005164617382894,649.8373478999999
0.0501612032596624,649.8373479
0.050271000152894284,649.8373478999999
0.050381037378434405,649.8373479000002
0.050491315462341535,649.8373478999999
0.05060183493182594,649.8373479000002
0.05071259631525182,649.8373478999999
0.050823600142139984,649.8373479
0.05093484694317025,649.8373478999999
0.05104633725018406,649.8373479
0.05115807159618699,649.8373478999999
0.05127005051535125,649.8373479000002
0.05138227454301835,649.8373479000002
0.05149474421570158,649.8373479
0.05160746007108859,649.8373479
0.051720422648043995,649.8373478999999
0.05183363248661184,649.8373478999999
0.05194709012801834,649.8373479
0.05206079611467436,649.8373479
0.05217475099017804,649.8373479
0.05228895529931743,649.8373479
0.052403409588072956,649.8373479000002
0.05251811440362022,649.8373478999999
0.0526330702943325,649.8373479
0.052748277809783396,649.8373479
0.05286373750074949,649.8373479
0.052979449919212857,649.8373478999999
0.05309541561836389,649.8373479
0.05321163515260381,649.8373478999999
0.05332810907754737,649.8373479000002
0.05344483795002551,649.8373478999999
0.053561822328087934,649.8373478999999
0.053679062771005925,649.8373479
0.05379655983927493,649.8373479000002
0.05391431409461723,649.8373479000002
0.05403232609998471,649.8373478999999
0.054150596419561374,649.8373479
0.05426912561876626,649.8373479000002
0.054387914264256015,649.8373478999999
0.054506962923927614,649.8373479000002
0.05462627216692113,649.8373478999999
0.05474584256362233,649.8373479
0.05486567468566557,649.8373478999999
0.054985769105936416,649.8373479
0.05510612639857442,649.8373479000002
0.05522674713897588,649.8373479000002
0.055347631903796476,649.8373479000002
0.05546878127095421,649.8373478999999
0.05559019581963206,649.8373479000002
0.05571187613028075,649.8373479
0.055833822784621547,649.8373479
0.05595603636564906,649.8373479
0.05607851745763394,649.8373478999999
0.056201266646125785,649.8373479000002
0.056324284517955896,649.8373479000002
0.056447571661240065,649.8373479000002
0.05657112866538143,649.8373478999999
0.05669495612107316,649.8373478999999
0.056819054620301505,649.8373479000002
0.056943424756348435,649.8373479
0.057068067123794565,649.8373479
0.05719298231852199,649.8373479000002
0.057318170937717045,649.8373478999999
0.05744363357987333,649.8373479
0.05756937084479442,649.8373479
0.05769538333359681,649.8373479000002
0.05782167164871279,649.8373479
0.05794823639389322,649.8373478999999
0.05807507817421058,649.8373479
0.058202197596061746,649.8373479
0.058329595267170936,649.8373479
0.05845727179659264,649.8373478999999
0.05858522779471438,649.8373479000002
0.05871346387325986,649.8373479
0.05884198064529173,649.8373479
0.05897077872521457,649.8373479
0.059099858728777835,649.8373479000002
0.05922922127307871,649.8373479
0.0593588669765652,649.8373479000002
0.05948879645903901,649.8373479000002
0.059619010341658514,649.8373479000002
0.05974950924694174,649.8373478999999
0.05988029379876925,649.8373478999999
0.06001136462238733,649.8373479
0.060142722344410766,649.8373479000002
0.06027436759282597,649.8373479
0.06040630099699398,649.8373479
0.0605385231876533,649.8373479
0.060671034796923165,649.8373478999999
0.060803836458306414,649.8373478999999
0.06093692880669253,649.8373479
0.06107031247836073,649.8373479000002
0.0612039881109829,649.8373479000002
0.06133795634362677,649.8373478999999
0.06147221781675891,649.8373478999999
0.061606773172247796,649.8373479000002
0.06174162305336688,649.8373478999998
0.0618767681047976,649.8373478999999
0.0620122089726326,649.8373478999999
0.062147946304378726,649.8373478999999
0.06228398074896012,649.8373479
0.0624203129567214,649.8373478999999
0.06255694357943059,649.8373479
0.06269387327028247,649.8373479
0.06283110268390155,649.8373479
0.06296863247634521,649.8373478999999
0.06310646330510693,649.8373478999999
0.06324459582911926,649.8373478999998
0.06338303070875716,649.8373479000003
0.06352176860584104,649.8373479
0.06366081018363996,649.8373479000002
0.06380015610687481,649.8373478999999
0.06393980704172149,649.8373479
0.06407976365581397,649.8373479
0.06422002661824772,649.8373479000003
0.06436059659958274,649.8373479000002
0.06450147427184677,649.8373478999999
0.06464266030853864,649.8373478999999
0.06478415538463123,649.8373478999999
0.06492596017657497,649.8373478999999
0.06506807536230094,649.8373479000002
0.06521050162122412,649.8373479
0.06535323963424668,649.8373478999999
0.0654962900837611,649.8373479
0.06563965365365365,649.8373479000002
0.06578333102930752,649.8373479000002
0.06592732289760607,649.8373479
0.06607162994693627,649.8373479000002
0.06621625286719174,649.8373479
0.0663611923497763,649.8373478999998
0.06650644908760715,649.8373479
0.06665202377511821,649.8373478999999
0.06679791710826344,649.8373479
0.06694412978452007,649.8373479
0.06709066250289214,649.8373479
0.06723751596391368,649.8373479000002
0.06738469086965211,649.8373479
0.06753218792371163,649.8373479
0.06768000783123641,649.8373479000002
0.06782815129891426,649.8373479
0.06797661903497974,649.8373478999999
0.06812541174921773,649.8373479
0.0682745301529667,649.8373479000002
0.06842397495912211,649.8373479
0.06857374688213994,649.8373479
0.06872384663804,649.8373479000002
0.06887427494440938,649.8373478999999
0.06902503252040593,649.8373478999998
0.06917612008676151,649.8373479
0.06932753836578573,649.8373479
0.06947928808136919,649.8373479
0.06963136995898699,649.8373479
0.06978378472570225,649.8373479000002
0.06993653311016947,649.8373479
0.07008961584263813,649.8373479
0.07024303365495617,649.8373479
0.07039678728057343,649.8373479
0.07055087745454519,649.8373478999999
0.07070530491353563,649.8373479000002
0.07086007039582146,649.8373479000002
0.07101517464129538,649.8373478999999
0.07117061839146961,649.8373479
0.07132640238947952,649.8373479
0.07148252738008694,649.8373478999999
0.07163899410968408,649.8373479
0.07179580332629683,649.8373479000002
0.07195295577958843,649.8373478999999
0.0721104522208631,649.8373479000002
0.07226829340306942,649.8373478999999
0.07242648008080425,649.8373479
0.0725850130103161,649.8373479
0.07274389294950881,649.8373479000002
0.07290312065794526,649.8373479
0.07306269689685077,649.8373479
0.07322262242911702,649.8373478999999
0.07338289801930553,649.8373479
0.07354352443365136,649.8373479
0.07370450244006677,649.8373478999999
0.07386583280814489,649.8373479000002
0.07402751630916334,649.8373478999999
0.07418955371608804,649.8373478999999
0.07435194580357683,649.8373479
0.07451469334798319,649.8373479000002
0.07467779712735996,649.8373478999999
0.07484125792146294,649.8373479
0.07500507651175482,649.8373478999999
0.07516925368140882,649.8373479
0.07533379021531242,649.8373479000002
0.07549868690007112,649.8373479
0.07566394452401214,649.8373479
0.07582956387718837,649.8373479
0.07599554575138194,649.8373478999999
0.07616189094010818,649.8373479000002
0.07632860023861929,649.8373479000002
0.0764956744439081,649.8373478999999
0.0766631143547121,649.8373479
0.07683092077151703,649.8373479
0.07699909449656085,649.8373478999999
0.07716763633383754,649.8373479
0.07733654708910079,649.8373479000002
0.07750582756986815,649.8373479
0.07767547858542465,649.8373478999999
0.07784550094682677,649.8373479000002
0.07801589546690632,649.8373478999999
0.07818666296027421,649.8373478999999
0.07835780424332453,649.8373479000002
0.07852932013423833,649.8373479000002
0.07870121145298756,649.8373479
0.07887347902133902,649.8373478999999
0.07904612366285817,649.8373479
0.07921914620291323,649.8373479
0.07939254746867906,649.8373479000002
0.07956632828914108,649.8373478999999
0.07974048949509929,649.8373479000002
0.07991503191917212,649.8373479
0.08008995639580062,649.8373479
0.08026526376125227,649.8373479000002
0.08044095485362505,649.8373479
0.08061703051285149,649.8373478999999
0.0807934915807025,649.8373479
0.08097033890079162,649.8373479
0.08114757331857898,649.8373478999999
0.08132519568137528,649.8373479000002
0.08150320683834593,649.8373479
0.08168160764051494,649.8373479
0.08186039894076921,649.8373478999999
0.08203958159386253,649.8373479000002
0.08221915645641957,649.8373479000002
0.08239912438694014,649.8373478999999
0.08257948624580307,649.8373479
0.08276024289527055,649.8373479000002
0.08294139519949217,649.8373478999999
0.08312294402450901,649.8373478999999
0.08330489023825784,649.8373479
0.08348723471057513,649.8373479000002
0.08366997831320147,649.8373479
0.08385312191978549,649.8373479000002
0.08403666640588817,649.8373478999999
0.08422061264898703,649.8373479
0.08440496152848014,649.8373479000002
0.08458971392569059,649.8373479
0.08477487072387058,649.8373479000002
0.0849604328082056,649.8373479000002
0.08514640106581874,649.8373479
0.08533277638577488,649.8373479
0.0855195596590849,649.8373479000002
0.08570675177871011,649.8373478999999
0.0858943536395663,649.8373478999999
0.08608236613852821,649.8373479000002
0.08627079017443372,649.8373479
0.08645962664808804,649.8373478999999
0.08664887646226829,649.8373479000002
0.08683854052172758,649.8373478999999
0.08702861973319946,649.8373479000002
0.0872191150054022,649.8373478999999
0.08741002724904307,649.8373479
0.08760135737682286,649.8373555411297
0.08779310630344013,649.8375937068323
0.08798527494559562,649.8381647062587
0.08817786422199661,649.8390675565188
0.08837087505336126,649.8403012442233
0.08856430836242314,649.8418647251555
0.08875816507393557,649.8437569239397
0.08895244611467602,649.8459767337096
0.08914715241345064,649.8485230157686
0.08934228490109848,649.8513945992534
0.08953784451049618,649.854590280789
0.08973383217656235,649.8581088241463
0.089930248836262,649.861948959892
0.09012709542861108,649.8661093850391
0.09032437289468082,649.8705887626917
0.09052208217760245,649.8753857216888
0.09072022422257159,649.8804988562462
0.09091879997685276,649.8859267255899
0.09111781038978396,649.8916678535937
0.0913172564127811,649.8977207284086
0.09151713899934269,649.9040838020916
0.09171745910505431,649.9107554902293
0.09191821768759326,649.9177341715624
0.09211941570673304,649.9250181876015
0.0923210541243479,649.932605842243
0.09252313390441765,649.9404954013844
0.09272565601303205,649.9486850925294
0.09292862141839557,649.9571731043957
0.09313203109083198,649.9659575865178
0.09333588600278885,649.9750366488458
0.09354018712884242,649.9844083613416
0.09374493544570218,649.9940707535712
0.09395013193221548,650.0040218142935
0.09415577756937228,650.0142594910487
0.09436187334030971,650.0247816897373
0.094568420230317,650.0355862742009
0.09477541922683999,650.0466710657986
0.09498287131948596,650.0580338429771
0.09519077750002833,650.0696723408412
0.09539913876241127,650.0815842507167
0.09560795610275473,650.0937672197143
0.09581723051935898,650.1062188502855
0.09602696301270945,650.1189366997771
0.09623715458548159,650.1319182799832
0.0964478062425454,650.1451610566896
0.0966589189909706,650.1586624492201
0.09687049384003119,650.1724198299728
0.09708253180121039,650.1864305239585
0.09729503388820543,650.2006918083298
0.09750800111693231,650.2152009119121
0.09772143450553086,650.2299550147259
0.09793533507436945,650.2449512475071
0.09814970384604996,650.2601866912249
0.09836454184541253,650.2756583765935
0.09857985009954072,650.2913632835796
0.098795629637766,650.3072983409089
0.09901188149167313,650.3234604255651
0.09922860669510483,650.3398463622877
0.09944580628416677,650.3564529230624
0.09966348129723258,650.3732768266118
0.09988163277494863,650.3903147378778
0.10010026176023927,650.4075632675025
0.10031936929831167,650.4250189713033
0.10053895643666076,650.4426783497446
0.1007590242250744,650.4605378474059
0.10097957371563832,650.4785938524435
0.10120060596274098,650.49684269605
0.10142212202307897,650.5152806519078
0.10164412295566176,650.53390393564
0.10186660982181688,650.5527087042547
0.10208958368519498,650.5716910555873
0.1023130456117749,650.5908470277352
0.1025369966698688,650.6101725984921
0.10276143793012729,650.6296636847729
0.10298637046554442,650.6493161420383
0.10321179535146295,650.6691257637124
0.1034377136655794,650.6890882805956
0.10366412648794929,650.7091993602749
0.10389103490099225,650.7294546065265
0.10411843998949712,650.7498495587155
0.10434634284062733,650.7703796911911
0.10457474454392585,650.7910404126759
0.10480364619132061,650.8118270656498
0.1050330488771297,650.8327349257315
0.10526295369806639,650.8537592010516
0.10549336175324467,650.8748950316246
0.10572427414418421,650.8961374887128
0.10595569197481593,650.9174815741853
0.10618761635148706,650.9389222198746
0.10642004838296641,650.9604542869249
0.10665298918044992,650.9820725651371
0.10688643985756564,651.0037717723083
0.10712040153037931,651.0255465535654
0.10735487531739964,651.0473914806939
0.10758986233958348,651.0693010514625
0.1078253637203415,651.0912696889388
0.10806138058554321,651.1132917408045
0.10829791406352264,651.1353614786605
0.10853496528508358,651.1574730973305
0.10877253538350495,651.1796207141563
0.10901062549454638,651.2017983682879
0.10924923675645348,651.2240000199702
0.10948837030996335,651.2462195498214
0.10972802729831005,651.2684507581056
0.10996820886723,651.2906873640038
0.11020891616496753,651.3129230048731
0.1104501503422804,651.3351512355055
0.11069191255244511,651.3573655273767
0.11093420395126266,651.3795592678916
0.11117702569706388,651.4017257596237
0.11142037895071509,651.4238582195463
0.11166426487562366,651.4459497782608
0.11190868463774338,651.4679934792166
0.11215363940558033,651.4899822779257
0.11239913035019816,651.5119090411713
0.11264515864522397,651.5337665462096
0.11289172546685373,651.5555474799662
0.11313883199385795,651.577244438226
0.11338647940758736,651.5988499248158
0.1136346688919785,651.6203563507818
0.11388340163355941,651.6417560335592
0.11413267882145535,651.663041196138
0.11438250164739432,651.6842039662184
0.11463287130571302,651.7052363753633
0.11488378899336225,651.7261303581415
0.11513525590991291,651.746877751266
0.11538727325756164,651.7674702927251
0.11563984224113637,651.7878996209054
0.11589296406810247,651.8081572737103
0.11614663994856814,651.82823468767
0.11640087109529045,651.8481231970446
0.11665565872368107,651.8678140329216
0.11691100405181197,651.8872983223046
0.11716690830042141,651.9065670871956
0.1174233726929197,651.9256112436718
0.11768039845539499,651.9444216009523
0.11793798681661927,651.962988860459
0.11819613900805406,651.9813036148714
0.1184548562638565,651.9993563471721
0.11871413982088515,652.017137429686
0.11897399091870582,652.0346371231117
0.11923441079959768,652.0518455755462
0.119495400708559,652.0687528214995
0.11975696189331332,652.0853487809059
0.12001909560431523,652.1016232581235
0.12028180309475639,652.1175659409286
0.12054508562057162,652.1331663995011
0.12080894444044474,652.1484140854021
0.12107338081581476,652.1632983305443
0.12133839601088184,652.1778083461545
0.12160399129261322,652.1919332217273
0.1218701679307495,652.2056619239704
0.12213692719781048,652.2189832957442
0.12240427036910144,652.2318860549896
0.12267219872271914,652.2443587936515
0.12294071353955789,652.2563899765909
0.12320981610331579,652.26796794049
0.1234795077005007,652.2790808927488
0.12374978962043663,652.2897169103725
0.1240206631552697,652.2998639388525
0.12429212959997432,652.3095097910361
0.1245641902523596,652.3186421459886
0.1248368464130752,652.3272485478478
0.1251100993856179,652.3353164046682
0.12538395047633769,652.3428329872565
0.12565840099444384,652.3497854279994
0.12593345225201147,652.3561607196816
0.12620910556398768,652.3619457142937
0.12648536224819776,652.3671271218342
0.12676222362535158,652.3716915090974
0.12703969101904988,652.3756252984576
0.12731776575579062,652.3789147666399
0.1275964491649754,652.3815460434831
0.12787574257891549,652.3835051106934
0.12815564733283868,652.3847778005883
0.12843616476489522,652.3853497948309
0.12871729621616454,652.3853826
0.1289990430306615,652.3853826000001
0.1292814065553428,652.3853826000002
0.12956438814011353,652.3853825999998
0.1298479891378335,652.3853826000001
0.13013221090432384,652.3853825999998
0.13041705479837337,652.3853825999997
0.1307025221817451,652.3853826
0.1309886144191829,652.3853826000001
0.13127533287841775,652.3853826000001
0.13156267893017448,652.3853826
0.13185065394817838,652.3853826000001
0.1321392593091615,652.3853826000001
0.13242849639286952,652.3853826000001
0.13271836658206812,652.3853826000001
0.13300887126254973,652.3853826
0.13330001182314016,652.3853826000002
0.13359178965570512,652.3853826
0.13388420615515703,652.3853826
0.13417726271946145,652.3853825999998
0.13447096074964413,652.3853826000002
0.1347653016497974,652.3853825999997
0.13506028682708687,652.3853826
0.13535591769175848,652.3853826000001
0.1356521956571449,652.3853826
0.1359491221396724,652.3853826
0.13624669855886773,652.3853826000001
0.1365449263373647,652.3853826000001
0.13684380690091122,652.3853826
0.13714334167837594,652.3853826
0.13744353210175508,652.3853826000002
0.1377443796061794,652.3853826
0.13804588562992096,652.3853826
0.1383480516144,652.3853826000001
0.13865087900419196,652.3853826
0.1389543692470341,652.3853826000001
0.13925852379383286,652.3853826000001
0.13956334409867027,652.3853826
0.13986883161881133,652.3853826000001
0.14017498781471086,652.3853826
0.14048181415002026,652.3853826
0.1407893120915949,652.3853826
0.14109748310950074,652.3853826000001
0.14140632867702163,652.3853826000001
0.14171585027066633,652.3853826
0.1420260493701753,652.3853826
0.1423369274585282,652.3853826
0.14264848602195057,652.3853826
0.14296072654992126,652.3853826
0.1432736505351794,652.3853826
0.14358725947373138,652.3853826
0.14390155486485842,652.3853826
0.14421653821112326,652.3853826
0.1445322110183777,652.3853826
0.1448485747957697,652.3853826
0.14516563105575045,652.3853826000001
0.14548338131408176,652.3853826
0.14580182708984335,652.3853826
0.14612096990543985,652.3853826000002
0.14644081128660844,652.3853826000001
0.1467613527624258,652.3853826
0.14708259586531566,652.3853826
0.14740454213105608,652.3853826
0.14772719309878662,652.3853826
0.148050550311016,652.3853826
0.1483746153136291,652.3853826
0.1486993896558948,652.3853825999998
0.14902487489047303,652.3853826
0.1493510725734222,652.3853825999998
0.14967798426420695,652.3853826
0.1500056115257052,652.3853826
0.150333955924216,652.3853826
0.15066301902946677,652.3853826
0.15099280241462082,652.3853825999998
0.15132330765628504,652.3853826
0.1516545363345172,652.3853826
0.15198649003283374,652.3853826000001
0.15231917033821718,652.3853826
0.15265257884112374,652.3853826000001
0.15298671713549097,652.3853826
0.15332158681874536,652.3853826
0.15365718949181,652.3853826
0.1539935267591122,652.3853826
0.15433060022859113,652.3853826
0.15466841151170563,652.3853826
0.15500696222344168,652.3853826000001
0.15534625398232044,652.3853826
0.1556862884104058,652.3853825999997
0.156027067133312,652.3853825999998
0.1563685917802117,652.3853826000001
0.15671086398384362,652.3853826
0.15705388538052026,652.3853826000001
0.15739765761013597,652.3853826
0.15774218231617437,652.3853826
0.15808746114571676,652.3853826
0.15843349574944957,652.3853826
0.1587802877816723,652.3853826
0.15912783890030574,652.3853826
0.15947615076689942,652.3853826
0.15982522504663993,652.3853826
0.16017506340835885,652.3853826
0.16052566752454042,652.3853826
0.16087703907132994,652.3853825999998
0.16122917972854142,652.3853826
0.16158209117966596,652.3853826
0.1619357751118795,652.3853826000001
0.16229023321605102,652.3853826
0.16264546718675066,652.3853826
0.1630014787222577,652.3853826
0.16335826952456886,652.3853826
0.16371584129940625,652.3853826
0.16407419575622556,652.3853826
0.1644333346082244,652.3853826
0.16479325957235022,652.3853825999998
0.16515397236930876,652.3853826000001
0.16551547472357225,652.3853826
0.16587776836338736,652.3853825999998
0.16624085502078392,652.3853826000001
0.16660473643158277,652.3853826
0.1669694143354044,652.3853826000001
0.16733489047567715,652.3853826000001
0.1677011665996453,652.3853826
0.1680682444583778,652.3853825999998
0.16843612580677655,652.3853825999998
0.16880481240358455,652.3853826
0.16917430601139463,652.3853825999998
0.16954460839665755,652.3853826
0.1699157213296908,652.3853826000001
0.1702876465846868,652.3853826
0.17066038593972144,652.3853826
0.1710339411767627,652.3853826
0.17140831408167895,652.3853826
0.17178350644424767,652.3853825999997
0.17215952005816407,652.3853825999998
0.17253635672104928,652.3853825999998
0.1729140182344595,652.3853826
0.17329250640389407,652.3853826000001
0.17367182303880452,652.3853826000001
0.17405196995260305,652.3853826
0.17443294896267103,652.3853826
0.1748147618903681,652.3853825999998
0.17519741056104043,652.3853826
0.17558089680402977,652.3853825999998
0.17596522245268215,652.3853826
0.17635038934435635,652.3853826
0.17673639932043314,652.3853826
0.1771232542263237,652.3853826
0.17751095591147867,652.3853826000001
0.17789950622939693,652.3853849323842
0.17828890703763434,652.3854792830816
0.17867916019781288,652.3857119904075
0.17907026757562933,652.3860835935088
0.17946223104086415,652.3865946313205
0.17985505246739078,652.3872456425404
0.18024873373318404,652.3880371656078
0.18064327672032965,652.3889697386796
0.18103868331503292,652.3900438996081
0.18143495540762775,652.3912601859148
0.18183209489258595,652.3926191347705
0.18223010366852585,652.3941212829674
0.18262898363822186,652.3957671668971
0.18302873670861322,652.3975573225258
0.1834293647908132,652.3994922853677
0.18383086980011842,652.4015725904619
0.18423325365601767,652.403798772345
0.18463651828220137,652.4061713650278
0.18504066560657073,652.4086909019668
0.18544569756124674,652.4113579160395
0.18585161608257975,652.4141729395172
0.1862584231111584,652.4171365040381
0.1866661205918191,652.4202491405806
0.18707471047365543,652.4235113794357
0.18748419471002697,652.4269237501794
0.18789457525856934,652.4304867816439
0.18830585408120287,652.43420100189
0.18871803314414254,652.4380669381791
0.18913111441790703,652.4420851169423
0.1895450998773282,652.4462560637534
0.18995999150156076,652.4505803032985
0.19037579127409132,652.4550583593452
0.19079250118274826,652.4596907547138
0.19121012321971115,652.464478011247
0.19162865938151993,652.4694206497769
0.192048111669085,652.4745191900973
0.19246848208769646,652.4797741509288
0.19288977264703358,652.4851860498904
0.19331198536117478,652.4907554034638
0.19373512224860692,652.4964827269644
0.1941591853322352,652.5023685345063
0.19458417663939268,652.5084133389704
0.1950100982018499,652.5146176519706
0.1954369520558249,652.5209819838195
0.19586474024199255,652.5275068434956
0.1962934648054947,652.5341927386069
0.1967231277959497,652.5410401753586
0.1971537312674622,652.5480496585157
0.19758527727863318,652.5552216913685
0.19801776789256947,652.5625567756967
0.19845120517689394,652.5700554117334
0.1988855912037553,652.577718098128
0.19932092804983767,652.5855453319091
0.19975721779637112,652.5935376084476
0.200194462529141,652.6016954214193
0.20063266433849836,652.610019262766
0.20107182531936982,652.6185096226571
0.2015119475712673,652.6271669894523
0.20195303319829863,652.6359918496597
0.202395084309177,652.6449846878977
0.20283810301723146,652.6541459868565
0.20328209144041695,652.6634762272544
0.20372705170132413,652.6729758877989
0.20417298592719002,652.6826454451459
0.2046198962499077,652.692485373857
0.20506778480603685,652.7024961463583
0.2055166537368138,652.7126782328963
0.20596650518816167,652.7230321014981
0.2064173413107009,652.7335582179246
0.20686916425975943,652.74425704563
0.20732197619538265,652.7551290457149
0.2077757792823444,652.7661746768841
0.20823057569015666,652.7773943953996
0.2086863675930804,652.7887886550368
0.2091431571701358,652.8003579070379
0.20960094660511241,652.8121026000654
0.21005973808658018,652.8240231801557
0.21051953380789926,652.8361200906717
0.21098033596723104,652.8483937722557
0.21144214676754833,652.8608446627802
0.21190496841664594,652.8734731973008
0.2123688031271514,652.8862798080052
0.21283365311653527,652.8992649241659
0.21329952060712196,652.9124289720886
0.21376640782610037,652.9257723750625
0.21423431700553427,652.939295553309
0.21470325038237337,652.9529989239306
0.21517321019846353,652.9668829008588
0.21564419870055795,652.9809478948015
0.21611621814032772,652.9951943131908
0.21658927077437237,653.0096225601287
0.2170633588642311,653.0242330363341
0.21753848467639308,653.0390261390877
0.2180146504823088,653.0540022621774
0.21849185855840067,653.069161795843
0.21897011118607365,653.0845051267197
0.2194494106517268,653.1000326377825
0.21992975924676347,653.1157447082882
0.22041115926760285,653.1316417137189
0.22089361301569077,653.1477240257232
0.2213771227975104,653.1639920120574
0.2218616909245937,653.1804460365271
0.2223473197135324,653.1970864589279
0.2228340114859886,653.2139136349833
0.22332176856870672,653.2309279162853
0.2238105932935237,653.2481296502331
0.22430048799738092,653.26551917997
0.22479145502233497,653.2830968443228
0.22528349671556872,653.3008629777369
0.22577661542940305,653.3188179102132
0.22627081352130757,653.3369619672444
0.22676609335391215,653.3552954697499
0.22726245729501834,653.3738187340091
0.22775990771761023,653.3925320715977
0.2282584469998664,653.4114357893193
0.22875807752517066,653.4305301891391
0.22925880168212406,653.449815568115
0.22976062186455593,653.4692922183306
0.2302635404715352,653.4889604268238
0.2307675599073824,653.5088204755208
0.23127268258168054,653.5288726411618
0.23177891090928712,653.5491171952322
0.23228624731034545,653.5695544038905
0.23279469421029608,653.590184527896
0.23330425403988883,653.6110078225361
0.23381492923519384,653.6320245375522
0.23432672223761372,653.6532349170659
0.23483963549389508,653.6746391995038
0.2353536714561399,653.6962376175221
0.23586883258181776,653.7180303979305
0.2363851213337772,653.7400177616146
0.23690254018025778,653.7621999234589
0.23742109159490163,653.7845770922684
0.23794077805676542,653.8071494706893
0.23846160205033215,653.8299172551291
0.23898356606552318,653.8528806356767
0.23950667259770983,653.876039796021
0.24003092414772567,653.8993949133687
0.24055632322187812,653.9229461583626
0.2410828723319607,653.9466936949966
0.24161057399526506,653.9706376805337
0.24213943073459263,653.9947782654198
0.24266944507826724,654.0191155931977
0.24320061956014666,654.0436498004225
0.24373295671963513,654.0683810165732
0.24426645910169545,654.0933093639649
0.24480112925686068,654.1184349576608
0.2453369697412471,654.1437579053821
0.24587398311656572,654.1692783074185
0.24641217195013498,654.1949962565363
0.2469515388148929,654.2209118378878
0.24749208628940916,654.2470251289176
0.24803381695789795,654.27333619927
0.2485767334102296,654.2998451106942
0.24912083824194367,654.326551916949
0.249666134054261,654.3534566637088
0.25021262345409595,654.3805593884646
0.2507603090540695,654.4078601204271
0.25130919347252095,654.43535888043
0.25185927933352104,654.4630556808285
0.25241056926688443,654.4909505253992
0.25296306590818174,654.5190434092419
0.25351677189875294,654.5473343186746
0.2540716898857192,654.5758232311321
0.2546278225219963,654.6045101150632
