,T_int,logg,lam,f_nu,f_lam,F
80341,300.0,2.4,0.7889859999999999,1.9094100000000002e-32,9.195626043564817e-14,2.416949893479944e-14
80342,300.0,2.4,0.7899959999999999,1.57609e-32,7.570977086598706e-14,2.416949893479944e-14
80343,300.0,2.4,0.791008,1.5115300000000002e-32,7.24228685474141e-14,2.416949893479944e-14
80344,300.0,2.4,0.79202,1.7147500000000002e-32,8.195004898291344e-14,2.416949893479944e-14
80345,300.0,2.4,0.793035,2.62445e-32,1.2510489308870832e-13,2.416949893479944e-14
80346,300.0,2.4,0.79405,3.24643e-32,1.543586763409701e-13,2.416949893479944e-14
80347,300.0,2.4,0.7950669999999999,3.01776e-32,1.4311921470353786e-13,2.416949893479944e-14
80348,300.0,2.4,0.7960849999999999,2.42576e-32,1.1474919604545372e-13,2.416949893479944e-14
80349,300.0,2.4,0.7971039999999999,1.63438e-32,7.711587045520164e-14,2.416949893479944e-14
80350,300.0,2.4,0.798125,2.33989e-32,1.1012205699702571e-13,2.416949893479944e-14
80351,300.0,2.4,0.799147,3.3424000000000003e-32,1.569010242456455e-13,2.416949893479944e-14
80352,300.0,2.4,0.80017,4.871290000000001e-32,2.2808680323577073e-13,2.416949893479944e-14
80353,300.0,2.4,0.8011949999999999,4.83139e-32,2.256401284691945e-13,2.416949893479944e-14
80354,300.0,2.4,0.8022209999999999,4.01499e-32,1.8703251678317844e-13,2.416949893479944e-14
80355,300.0,2.4,0.8032479999999999,3.2618400000000003e-32,1.5155980971922545e-13,2.416949893479944e-14
80356,300.0,2.4,0.804276,3.91089e-32,1.812533679625454e-13,2.416949893479944e-14
80357,300.0,2.4,0.8053059999999999,5.40683e-32,2.499433279351569e-13,2.416949893479944e-14
80358,300.0,2.4,0.806337,7.131429999999999e-32,3.288244857155514e-13,2.416949893479944e-14
80359,300.0,2.4,0.8073699999999999,8.501900000000001e-32,3.9101325459528736e-13,2.416949893479944e-14
80360,300.0,2.4,0.8084039999999999,8.412739999999999e-32,3.8592353344778653e-13,2.416949893479944e-14
80361,300.0,2.4,0.8094389999999999,7.05567e-32,3.228425077522703e-13,2.416949893479944e-14
80362,300.0,2.4,0.810475,4.23416e-32,1.9324520288364602e-13,2.416949893479944e-14
80363,300.0,2.4,0.811513,2.39976e-32,1.0924398910398033e-13,2.416949893479944e-14
80364,300.0,2.4,0.8125519999999999,1.38612e-32,6.293890829687383e-14,2.416949893479944e-14
80365,300.0,2.4,0.813593,2.7725799999999997e-32,1.2557129768209145e-13,2.416949893479944e-14
80366,300.0,2.4,0.8146339999999999,4.88891e-32,2.2085522648230665e-13,2.416949893479944e-14
80367,300.0,2.4,0.815677,6.89151e-32,3.105264944979741e-13,2.416949893479944e-14
80368,300.0,2.4,0.8167219999999998,5.65299e-32,2.540682589440314e-13,2.416949893479944e-14
80369,300.0,2.4,0.8177679999999999,4.5369599999999997e-32,2.0338804828120183e-13,2.416949893479944e-14
80370,300.0,2.4,0.818815,3.22878e-32,1.4437353069714413e-13,2.416949893479944e-14
80371,300.0,2.4,0.8198629999999999,4.24353e-32,1.8926286281590843e-13,2.416949893479944e-14
80372,300.0,2.4,0.8209129999999999,4.54068e-32,2.0199812256230815e-13,2.416949893479944e-14
80373,300.0,2.4,0.821964,4.0319800000000003e-32,1.7890953142374996e-13,2.416949893479944e-14
80374,300.0,2.4,0.8230169999999999,4.4068e-32,1.950412320915194e-13,2.416949893479944e-14
80375,300.0,2.4,0.8240709999999999,7.86887e-32,3.4737920044540866e-13,2.416949893479944e-14
80376,300.0,2.4,0.825126,1.59354e-31,7.016865113030597e-13,2.416949893479944e-14
80377,300.0,2.4,0.8261819999999999,2.0606e-31,9.050299278567026e-13,2.416949893479944e-14
80378,300.0,2.4,0.8272399999999999,1.57622e-31,6.905171745566556e-13,2.416949893479944e-14
80379,300.0,2.4,0.828299,8.04785e-32,3.5166269661818095e-13,2.416949893479944e-14
80380,300.0,2.4,0.82936,3.3200699999999997e-32,1.447044118150548e-13,2.416949893479944e-14
80381,300.0,2.4,0.830422,4.85611e-32,2.1111132243097682e-13,2.416949893479944e-14
80382,300.0,2.4,0.8314849999999999,7.38003e-32,3.200147471673841e-13,2.416949893479944e-14
80383,300.0,2.4,0.8325499999999999,6.547750000000001e-32,2.8319927803703565e-13,2.416949893479944e-14
80384,300.0,2.4,0.8336159999999999,5.050850000000001e-32,2.1789792303287087e-13,2.416949893479944e-14
80385,300.0,2.4,0.8346829999999998,2.0479899999999998e-32,8.812627188826563e-14,2.416949893479944e-14
80386,300.0,2.4,0.8357519999999999,1.2482e-32,5.35735014743291e-14,2.416949893479944e-14
80387,300.0,2.4,0.8368219999999998,1.0913e-32,4.671955307749458e-14,2.416949893479944e-14
80388,300.0,2.4,0.8378939999999999,1.20244e-32,5.134592200709343e-14,2.416949893479944e-14
80389,300.0,2.4,0.8389669999999999,1.27214e-32,5.418335017969231e-14,2.416949893479944e-14
80390,300.0,2.4,0.8400409999999999,1.47917e-32,6.284023875950369e-14,2.416949893479944e-14
80391,300.0,2.4,0.8411169999999999,2.00666e-32,8.503185926571554e-14,2.416949893479944e-14
80392,300.0,2.4,0.8421939999999999,2.4007700000000001e-32,1.0147217569065535e-13,2.416949893479944e-14
80393,300.0,2.4,0.8432719999999999,2.64737e-32,1.1160919752386943e-13,2.416949893479944e-14
80394,300.0,2.4,0.8443519999999999,1.9973500000000002e-32,8.399004307530914e-14,2.416949893479944e-14
80395,300.0,2.4,0.8454329999999999,2.0049000000000002e-32,8.409206692520379e-14,2.416949893479944e-14
80396,300.0,2.4,0.846516,2.16438e-32,9.054904470463031e-14,2.416949893479944e-14
80397,300.0,2.4,0.8475999999999999,2.5225e-32,1.052616035517713e-13,2.416949893479944e-14
80398,300.0,2.4,0.8486849999999999,2.54181e-32,1.0579636206030399e-13,2.416949893479944e-14
80399,300.0,2.4,0.8497719999999999,2.4763700000000005e-32,1.0280906348834293e-13,2.416949893479944e-14
80400,300.0,2.4,0.85086,2.51e-32,1.0393892232572021e-13,2.416949893479944e-14
80401,300.0,2.4,0.851949,2.49018e-32,1.028547253159753e-13,2.416949893479944e-14
80402,300.0,2.4,0.8530399999999999,2.69006e-32,1.10826566156481e-13,2.416949893479944e-14
80403,300.0,2.4,0.8541319999999999,2.38234e-32,9.789814430147305e-14,2.416949893479944e-14
80404,300.0,2.4,0.855226,1.62839e-32,6.674478502046627e-14,2.416949893479944e-14
80405,300.0,2.4,0.8563209999999999,1.39495e-32,5.703036550792988e-14,2.416949893479944e-14
80406,300.0,2.4,0.8574179999999999,2.0786500000000002e-32,8.476506111943829e-14,2.416949893479944e-14
80407,300.0,2.4,0.8585149999999999,2.9121800000000005e-32,1.184522031332169e-13,2.416949893479944e-14
80408,300.0,2.4,0.8596149999999999,3.0304500000000003e-32,1.2294754336658704e-13,2.416949893479944e-14
80409,300.0,2.4,0.8607149999999999,2.98485e-32,1.2078818923886158e-13,2.416949893479944e-14
80410,300.0,2.4,0.861818,3.33378e-32,1.3456326577245128e-13,2.416949893479944e-14
80411,300.0,2.4,0.862921,3.55333e-32,1.4305866544788163e-13,2.416949893479944e-14
80412,300.0,2.4,0.864026,3.56663e-32,1.4322708017802408e-13,2.416949893479944e-14
80413,300.0,2.4,0.8651319999999999,3.40395e-32,1.363449706007536e-13,2.416949893479944e-14
80414,300.0,2.4,0.8662399999999999,3.0663900000000004e-32,1.2251002392852122e-13,2.416949893479944e-14
80415,300.0,2.4,0.8673489999999999,2.63538e-32,1.0502100850366046e-13,2.416949893479944e-14
80416,300.0,2.4,0.8684599999999999,2.21788e-32,8.815746776493113e-14,2.416949893479944e-14
80417,300.0,2.4,0.8695719999999999,2.0037399999999999e-32,7.944214768527653e-14,2.416949893479944e-14
80418,300.0,2.4,0.8706849999999999,1.87794e-32,7.426433392965936e-14,2.416949893479944e-14
80419,300.0,2.4,0.8717999999999999,1.63206e-32,6.437586749312837e-14,2.416949893479944e-14
80420,300.0,2.4,0.8729169999999999,1.3225600000000002e-32,5.20343559706846e-14,2.416949893479944e-14
80421,300.0,2.4,0.8740339999999999,1.0500399999999999e-32,4.120689510340298e-14,2.416949893479944e-14
80422,300.0,2.4,0.8751539999999999,9.632599999999999e-33,3.770468049464227e-14,2.416949893479944e-14
80423,300.0,2.4,0.8762739999999999,9.65495e-33,3.769561907993815e-14,2.416949893479944e-14
80424,300.0,2.4,0.8773959999999998,8.472850000000001e-33,3.2995819602456563e-14,2.416949893479944e-14
80425,300.0,2.4,0.8785199999999999,6.043600000000001e-33,2.3475405873422098e-14,2.416949893479944e-14
80426,300.0,2.4,0.8796449999999999,5.33253e-33,2.0660419404573895e-14,2.416949893479944e-14
80427,300.0,2.4,0.8807709999999999,6.65532e-33,2.5719565734867828e-14,2.416949893479944e-14
80428,300.0,2.4,0.8818989999999999,7.463980000000001e-33,2.87709014659854e-14,2.416949893479944e-14
80429,300.0,2.4,0.8830279999999999,7.437090000000001e-33,2.8593991933375214e-14,2.416949893479944e-14
80430,300.0,2.4,0.8841589999999999,6.15025e-33,2.3585914969160998e-14,2.416949893479944e-14
80431,300.0,2.4,0.8852909999999999,5.42255e-33,2.0742073548465463e-14,2.416949893479944e-14
80432,300.0,2.4,0.886424,4.5426500000000006e-33,1.733193164288006e-14,2.416949893479944e-14
80433,300.0,2.4,0.887559,3.53512e-33,1.3453348706971041e-14,2.416949893479944e-14
80434,300.0,2.4,0.8886959999999999,2.5725600000000003e-33,9.76516902132804e-15,2.416949893479944e-14
80435,300.0,2.4,0.889834,2.04823e-33,7.754993427919307e-15,2.416949893479944e-14
80436,300.0,2.4,0.890973,1.41019e-33,5.32560861882438e-15,2.416949893479944e-14
80437,300.0,2.4,0.8921139999999999,1.15311e-33,4.343609073874462e-15,2.416949893479944e-14
80438,300.0,2.4,0.8932559999999999,5.85801e-34,2.2009943492459455e-15,2.416949893479944e-14
80439,300.0,2.4,0.8943999999999999,4.60937e-34,1.7274229799815081e-15,2.416949893479944e-14
80440,300.0,2.4,0.8955449999999999,5.3878e-34,2.0139901487685714e-15,2.416949893479944e-14
80441,300.0,2.4,0.8966919999999999,6.16946e-34,2.3002829767974648e-15,2.416949893479944e-14
80442,300.0,2.4,0.89784,5.762000000000001e-34,2.1428711459653025e-15,2.416949893479944e-14
80443,300.0,2.4,0.8989899999999998,4.09776e-34,1.5200486921168865e-15,2.416949893479944e-14
80444,300.0,2.4,0.9001409999999999,3.6231100000000003e-34,1.3405441922679305e-15,2.416949893479944e-14
80445,300.0,2.4,0.9012939999999999,7.35314e-34,2.7136921468713624e-15,2.416949893479944e-14
80446,300.0,2.4,0.902448,2.00304e-33,7.37336870671333e-15,2.416949893479944e-14
80447,300.0,2.4,0.903603,3.19455e-33,1.1729380220162137e-14,2.416949893479944e-14
80448,300.0,2.4,0.9047599999999999,3.465e-33,1.2689869562102856e-14,2.416949893479944e-14
80449,300.0,2.4,0.9059189999999999,2.23826e-33,8.176218704781916e-15,2.416949893479944e-14
80450,300.0,2.4,0.907079,1.26754e-33,4.618406450326878e-15,2.416949893479944e-14
80451,300.0,2.4,0.9082399999999999,1.3539200000000001e-33,4.920536490746196e-15,2.416949893479944e-14
80452,300.0,2.4,0.9094029999999999,1.88571e-33,6.835697599707331e-15,2.416949893479944e-14
80453,300.0,2.4,0.9105679999999999,2.4429300000000002e-33,8.832974120472384e-15,2.416949893479944e-14
80454,300.0,2.4,0.9117339999999999,2.27544e-33,8.206345357625692e-15,2.416949893479944e-14
80455,300.0,2.4,0.9129009999999999,1.8260100000000003e-33,6.568655552312075e-15,2.416949893479944e-14
80456,300.0,2.4,0.91407,2.40286e-33,8.621647443901822e-15,2.416949893479944e-14
80457,300.0,2.4,0.91524,3.81677e-33,1.3659874460909075e-14,2.416949893479944e-14
80458,300.0,2.4,0.9164119999999999,6.17308e-33,2.20364216301324e-14,2.416949893479944e-14
80459,300.0,2.4,0.917586,6.53652e-33,2.3274145221265172e-14,2.416949893479944e-14
80460,300.0,2.4,0.9187609999999999,7.977690000000001e-33,2.8333012661818742e-14,2.416949893479944e-14
80461,300.0,2.4,0.9199369999999999,7.195140000000001e-33,2.54884706815913e-14,2.416949893479944e-14
80462,300.0,2.4,0.9211149999999999,8.131880000000001e-33,2.8733197287601564e-14,2.416949893479944e-14
80463,300.0,2.4,0.922295,8.91681e-33,3.142610138374866e-14,2.416949893479944e-14
80464,300.0,2.4,0.9234759999999999,8.949090000000001e-33,3.145924911038958e-14,2.416949893479944e-14
80465,300.0,2.4,0.9246579999999999,8.19293e-33,2.872749014129981e-14,2.416949893479944e-14
80466,300.0,2.4,0.9258419999999999,5.53636e-33,1.936293861285627e-14,2.416949893479944e-14
80467,300.0,2.4,0.927027,4.24515e-33,1.4809110603194566e-14,2.416949893479944e-14
80468,300.0,2.4,0.9282149999999999,2.5215100000000003e-33,8.773729346100133e-15,2.416949893479944e-14
80469,300.0,2.4,0.929403,1.47687e-33,5.125719446178152e-15,2.416949893479944e-14
80470,300.0,2.4,0.930593,2.65569e-33,9.193449998281418e-15,2.416949893479944e-14
80471,300.0,2.4,0.9317849999999999,3.4766700000000005e-33,1.200473958129653e-14,2.416949893479944e-14
80472,300.0,2.4,0.9329779999999999,3.61747e-33,1.2458989936503877e-14,2.416949893479944e-14
80473,300.0,2.4,0.9341719999999999,2.1334400000000003e-33,7.329045946822372e-15,2.416949893479944e-14
80474,300.0,2.4,0.9353689999999999,1.43349e-33,4.911898973063847e-15,2.416949893479944e-14
80475,300.0,2.4,0.9365659999999999,8.844590000000001e-34,3.0228850534629655e-15,2.416949893479944e-14
80476,300.0,2.4,0.9377659999999999,1.05776e-33,3.60594316452452e-15,2.416949893479944e-14
80477,300.0,2.4,0.9389659999999999,1.6770800000000002e-33,5.702624154343235e-15,2.416949893479944e-14
80478,300.0,2.4,0.9401689999999999,2.5719800000000002e-33,8.723212169708215e-15,2.416949893479944e-14
80479,300.0,2.4,0.941372,2.7587600000000002e-33,9.33280238709567e-15,2.416949893479944e-14
80480,300.0,2.4,0.9425779999999999,2.19291e-33,7.399577325786646e-15,2.416949893479944e-14
80481,300.0,2.4,0.9437849999999999,1.91154e-33,6.433657718460987e-15,2.416949893479944e-14
80482,300.0,2.4,0.9449929999999999,2.06412e-33,6.92944515583491e-15,2.416949893479944e-14
80483,300.0,2.4,0.9462029999999999,2.24145e-33,7.50552571219238e-15,2.416949893479944e-14
80484,300.0,2.4,0.9474149999999999,2.12104e-33,7.084171213353577e-15,2.416949893479944e-14
80485,300.0,2.4,0.9486279999999999,2.5860099999999998e-33,8.615074240196384e-15,2.416949893479944e-14
80486,300.0,2.4,0.9498429999999999,2.69445e-33,8.953383333116148e-15,2.416949893479944e-14
80487,300.0,2.4,0.9510589999999999,3.48213e-33,1.1541194611465041e-14,2.416949893479944e-14
80488,300.0,2.4,0.9522769999999999,4.78466e-33,1.5817767757842478e-14,2.416949893479944e-14
80489,300.0,2.4,0.953496,5.8565700000000006e-33,1.9311957209828288e-14,2.416949893479944e-14
80490,300.0,2.4,0.9547169999999999,6.51831e-33,2.1439092705577648e-14,2.416949893479944e-14
80491,300.0,2.4,0.9559389999999999,6.1602700000000005e-33,2.020971039129505e-14,2.416949893479944e-14
80492,300.0,2.4,0.9571639999999999,5.9794500000000004e-33,1.9566323501956326e-14,2.416949893479944e-14
80493,300.0,2.4,0.9583889999999999,5.1233700000000006e-33,1.672217572939766e-14,2.416949893479944e-14
80494,300.0,2.4,0.959616,4.10035e-33,1.3348936618068547e-14,2.416949893479944e-14
80495,300.0,2.4,0.960845,3.7089e-33,1.2043678614464271e-14,2.416949893479944e-14
80496,300.0,2.4,0.9620749999999999,3.14813e-33,1.0196602799192157e-14,2.416949893479944e-14
80497,300.0,2.4,0.9633069999999999,2.24459e-33,7.251507397570795e-15,2.416949893479944e-14
80498,300.0,2.4,0.9645409999999999,2.2985e-33,7.406684148265782e-15,2.416949893479944e-14
80499,300.0,2.4,0.965776,2.4188e-33,7.774417249655083e-15,2.416949893479944e-14
80500,300.0,2.4,0.967012,3.08548e-33,9.891899873126207e-15,2.416949893479944e-14
80501,300.0,2.4,0.9682509999999999,3.0471100000000003e-33,9.74390244018513e-15,2.416949893479944e-14
80502,300.0,2.4,0.9694899999999999,3.3701500000000004e-33,1.0749376299590864e-14,2.416949893479944e-14
80503,300.0,2.4,0.9707319999999999,3.84746e-33,1.2240414473454665e-14,2.416949893479944e-14
80504,300.0,2.4,0.9719749999999999,3.32265e-33,1.0543750238582315e-14,2.416949893479944e-14
80505,300.0,2.4,0.9732189999999998,3.0055300000000002e-33,9.513068242681783e-15,2.416949893479944e-14
80506,300.0,2.4,0.974466,2.82609e-33,8.922227847914191e-15,2.416949893479944e-14
80507,300.0,2.4,0.9757129999999999,2.9490900000000004e-33,9.286766939763923e-15,2.416949893479944e-14
80508,300.0,2.4,0.9769629999999999,2.68545e-33,8.434931134061628e-15,2.416949893479944e-14
80509,300.0,2.4,0.978214,2.2494e-33,7.047249469561641e-15,2.416949893479944e-14
80510,300.0,2.4,0.9794659999999998,2.07674e-33,6.489692225286546e-15,2.416949893479944e-14
80511,300.0,2.4,0.9807199999999999,2.71729e-33,8.46967272923195e-15,2.416949893479944e-14
80512,300.0,2.4,0.9819759999999998,2.74574e-33,8.536470943859745e-15,2.416949893479944e-14
80513,300.0,2.4,0.983234,2.34303e-33,7.26582237078481e-15,2.416949893479944e-14
80514,300.0,2.4,0.9844929999999998,1.4644400000000002e-33,4.5296747676549445e-15,2.416949893479944e-14
80515,300.0,2.4,0.9857529999999999,7.6698000000000005e-34,2.3662930453169046e-15,2.416949893479944e-14
80516,300.0,2.4,0.9870149999999999,5.97374e-34,1.8383132343406853e-15,2.416949893479944e-14
80517,300.0,2.4,0.9882789999999999,6.889340000000001e-34,2.1146533617315197e-15,2.416949893479944e-14
80518,300.0,2.4,0.989545,1.09466e-33,3.351419978751083e-15,2.416949893479944e-14
80519,300.0,2.4,0.9908119999999999,1.6773400000000002e-33,5.1222325447482516e-15,2.416949893479944e-14
80520,300.0,2.4,0.9920799999999999,2.2818900000000003e-33,6.950595567812528e-15,2.416949893479944e-14
80521,300.0,2.4,0.9933509999999999,2.2162200000000002e-33,6.733302191317777e-15,2.416949893479944e-14
80522,300.0,2.4,0.994623,1.67663e-33,5.0809034242545954e-15,2.416949893479944e-14
80523,300.0,2.4,0.9958959999999999,1.00015e-33,3.023137261182151e-15,2.416949893479944e-14
80524,300.0,2.4,0.9971719999999998,9.13625e-34,2.7545364730572886e-15,2.416949893479944e-14
80525,300.0,2.4,0.9984479999999999,1.0651299999999999e-33,3.20311415889071e-15,2.416949893479944e-14
80526,300.0,2.4,0.9997269999999999,1.54115e-33,4.622775157172007e-15,2.416949893479944e-14
80527,300.0,2.4,1.0010099999999997,1.59041e-33,4.758312585899616e-15,2.416949893479944e-14
80528,300.0,2.4,1.0022899999999997,1.6693300000000002e-33,4.981683205604835e-15,2.416949893479944e-14
80529,300.0,2.4,1.00357,1.32132e-33,3.933085349868066e-15,2.416949893479944e-14
80530,300.0,2.4,1.00486,1.0705800000000001e-33,3.178547538758224e-15,2.416949893479944e-14
80531,300.0,2.4,1.00614,8.563920000000001e-34,2.5361589824319225e-15,2.416949893479944e-14
80532,300.0,2.4,1.00743,6.79086e-34,2.005929757978622e-15,2.416949893479944e-14
80533,300.0,2.4,1.0087199999999998,7.1926400000000005e-34,2.1191795939647375e-15,2.416949893479944e-14
80534,300.0,2.4,1.01001,7.125410000000001e-34,2.0940122330176177e-15,2.416949893479944e-14
80535,300.0,2.4,1.0113099999999997,5.984529999999999e-34,1.7542122847985537e-15,2.416949893479944e-14
80536,300.0,2.4,1.0126,4.68575e-34,1.3700107366064736e-15,2.416949893479944e-14
80537,300.0,2.4,1.0138999999999998,3.71697e-34,1.08397561557071e-15,2.416949893479944e-14
80538,300.0,2.4,1.0152,3.47853e-34,1.0118432479257949e-15,2.416949893479944e-14
80539,300.0,2.4,1.0165,6.650290000000001e-34,1.9295077222027597e-15,2.416949893479944e-14
80540,300.0,2.4,1.0177999999999998,7.17891e-34,2.077563556801317e-15,2.416949893479944e-14
80541,300.0,2.4,1.0190999999999997,7.52666e-34,2.172648139243502e-15,2.416949893479944e-14
80542,300.0,2.4,1.02041,5.4681500000000005e-34,1.5743877802947675e-15,2.416949893479944e-14
80543,300.0,2.4,1.02171,6.449250000000001e-34,1.8521434799962824e-15,2.416949893479944e-14
80544,300.0,2.4,1.02302,6.898860000000001e-34,1.9761949550464838e-15,2.416949893479944e-14
80545,300.0,2.4,1.02433,6.6965500000000006e-34,1.9133394860258053e-15,2.416949893479944e-14
80546,300.0,2.4,1.02564,6.45853e-34,1.8406214724343613e-15,2.416949893479944e-14
80547,300.0,2.4,1.0269599999999999,6.9333000000000005e-34,1.9708503046366116e-15,2.416949893479944e-14
80548,300.0,2.4,1.02827,6.4435499999999995e-34,1.826970669126229e-15,2.416949893479944e-14
80549,300.0,2.4,1.0295899999999998,5.03898e-34,1.425065105521274e-15,2.416949893479944e-14
80550,300.0,2.4,1.03091,4.11731e-34,1.1614292658748197e-15,2.416949893479944e-14
80551,300.0,2.4,1.0322299999999998,6.04384e-34,1.7005159418693878e-15,2.416949893479944e-14
80552,300.0,2.4,1.03355,1.68659e-33,4.7333349861198455e-15,2.416949893479944e-14
80553,300.0,2.4,1.0348699999999997,2.7454100000000002e-33,7.685220270318865e-15,2.416949893479944e-14
80554,300.0,2.4,1.0361999999999998,2.40302e-33,6.7095116670669624e-15,2.416949893479944e-14
80555,300.0,2.4,1.03752,1.3565100000000001e-33,3.777902522908928e-15,2.416949893479944e-14
80556,300.0,2.4,1.03885,3.4665800000000003e-34,9.629777258096657e-16,2.416949893479944e-14
80557,300.0,2.4,1.04018,4.11423e-34,1.1399669784630856e-15,2.416949893479944e-14
80558,300.0,2.4,1.04151,4.12873e-34,1.1410647717653419e-15,2.416949893479944e-14
80559,300.0,2.4,1.04285,1.16025e-33,3.198369159406933e-15,2.416949893479944e-14
80560,300.0,2.4,1.04418,4.1467100000000004e-33,1.1401805437344701e-14,2.416949893479944e-14
80561,300.0,2.4,1.04552,9.81183e-33,2.6909524767225006e-14,2.416949893479944e-14
80562,300.0,2.4,1.04686,1.24296e-32,3.4001700982015805e-14,2.416949893479944e-14
80563,300.0,2.4,1.0481999999999998,1.03528e-32,2.82481633789998e-14,2.416949893479944e-14
80564,300.0,2.4,1.04954,5.0577500000000005e-33,1.3765122213018523e-14,2.416949893479944e-14
80565,300.0,2.4,1.0508899999999999,5.63216e-32,1.5289073481796116e-13,2.416949893479944e-14
80566,300.0,2.4,1.05223,5.602330000000001e-32,1.5169386972548285e-13,2.416949893479944e-14
80567,300.0,2.4,1.05358,7.37035e-32,1.9905531541784508e-13,2.416949893479944e-14
80568,300.0,2.4,1.05493,1.4244e-31,3.8371200068058833e-13,2.416949893479944e-14
80569,300.0,2.4,1.0562799999999999,1.5980300000000002e-31,4.2938564130389865e-13,2.416949893479944e-14
80570,300.0,2.4,1.05763,2.0969900000000003e-31,5.620171132889868e-13,2.416949893479944e-14
80571,300.0,2.4,1.05898,2.8045700000000003e-31,7.497413622498007e-13,2.416949893479944e-14
80572,300.0,2.4,1.0603399999999998,4.3250500000000005e-31,1.1532449076436093e-12,2.416949893479944e-14
80573,300.0,2.4,1.0616999999999999,5.30619e-31,1.4112367098066798e-12,2.416949893479944e-14
80574,300.0,2.4,1.06306,4.17143e-31,1.1065985804710226e-12,2.416949893479944e-14
80575,300.0,2.4,1.06442,3.05201e-31,8.07570791535744e-13,2.416949893479944e-14
80576,300.0,2.4,1.0657799999999997,3.1925e-31,8.425903413695566e-13,2.416949893479944e-14
80577,300.0,2.4,1.06715,3.8863e-31,1.0230717391582891e-12,2.416949893479944e-14
80578,300.0,2.4,1.06851,4.5092000000000005e-31,1.1840308531093788e-12,2.416949893479944e-14
80579,300.0,2.4,1.06988,4.32708e-31,1.1333015675479466e-12,2.416949893479944e-14
80580,300.0,2.4,1.0712499999999998,2.8527800000000004e-31,7.452591454726928e-13,2.416949893479944e-14
80581,300.0,2.4,1.0726199999999997,4.686060000000001e-31,1.2210593313275565e-12,2.416949893479944e-14
80582,300.0,2.4,1.0739999999999998,3.3444900000000003e-31,8.692446811692834e-13,2.416949893479944e-14
80583,300.0,2.4,1.07537,4.467260000000001e-31,1.1581001005959137e-12,2.416949893479944e-14
80584,300.0,2.4,1.07675,2.59511e-31,6.710373801929064e-13,2.416949893479944e-14
80585,300.0,2.4,1.07813,2.8694100000000003e-31,7.400670161703934e-13,2.416949893479944e-14
80586,300.0,2.4,1.0795099999999997,2.38152e-31,6.126629200191542e-13,2.416949893479944e-14
80587,300.0,2.4,1.08089,2.55575e-31,6.558070401361334e-13,2.416949893479944e-14
80588,300.0,2.4,1.0822699999999998,3.9545e-31,1.012141057669222e-12,2.416949893479944e-14
80589,300.0,2.4,1.08366,3.62746e-31,9.260559982179685e-13,2.416949893479944e-14
80590,300.0,2.4,1.0850499999999998,2.32299e-31,5.915187842107806e-13,2.416949893479944e-14
80591,300.0,2.4,1.08644,1.00196e-31,2.5448347898287266e-13,2.416949893479944e-14
80592,300.0,2.4,1.0878299999999999,7.91698e-32,2.0056640383513803e-13,2.416949893479944e-14
80593,300.0,2.4,1.08922,9.029810000000001e-32,2.281750218860616e-13,2.416949893479944e-14
80594,300.0,2.4,1.0906199999999997,2.76717e-32,6.974444591996935e-14,2.416949893479944e-14
80595,300.0,2.4,1.09201,1.5436400000000002e-32,3.880730607487237e-14,2.416949893479944e-14
80596,300.0,2.4,1.09341,1.68181e-33,4.21727139712509e-15,2.416949893479944e-14
80597,300.0,2.4,1.0948099999999998,5.91815e-33,1.480229858026586e-14,2.416949893479944e-14
80598,300.0,2.4,1.09621,6.72397e-33,1.6774861801729773e-14,2.416949893479944e-14
80599,300.0,2.4,1.09762,6.311860000000001e-33,1.5706305361649845e-14,2.416949893479944e-14
80600,300.0,2.4,1.09902,3.59542e-33,8.923991362148006e-15,2.416949893479944e-14
80601,300.0,2.4,1.1004299999999998,7.21231e-33,1.7855427183467566e-14,2.416949893479944e-14
80602,300.0,2.4,1.10184,6.965610000000001e-33,1.720056801662762e-14,2.416949893479944e-14
80603,300.0,2.4,1.10325,5.16922e-33,1.2732035669638778e-14,2.416949893479944e-14
80604,300.0,2.4,1.1046599999999998,2.0769300000000002e-33,5.102526931736694e-15,2.416949893479944e-14
80605,300.0,2.4,1.1060799999999997,2.9682500000000003e-33,7.273577997763e-15,2.416949893479944e-14
80606,300.0,2.4,1.1074899999999999,3.49231e-33,8.535989328895301e-15,2.416949893479944e-14
80607,300.0,2.4,1.1089099999999998,2.51086e-33,6.121397773263411e-15,2.416949893479944e-14
80608,300.0,2.4,1.1103299999999998,3.1361e-33,7.626169558501404e-15,2.416949893479944e-14
80609,300.0,2.4,1.11175,2.61926e-33,6.353090433194052e-15,2.416949893479944e-14
80610,300.0,2.4,1.1131799999999998,2.10418e-33,5.090644872627539e-15,2.416949893479944e-14
80611,300.0,2.4,1.1146,4.4696e-34,1.0785773200135786e-15,2.416949893479944e-14
80612,300.0,2.4,1.1160299999999999,5.18215e-34,1.2473230401967937e-15,2.416949893479944e-14
80613,300.0,2.4,1.11746,5.8914500000000005e-34,1.4144217517534308e-15,2.416949893479944e-14
80614,300.0,2.4,1.11889,6.7623100000000004e-34,1.6193510011039197e-15,2.416949893479944e-14
80615,300.0,2.4,1.12032,6.18621e-34,1.4776146333922405e-15,2.416949893479944e-14
80616,300.0,2.4,1.12176,4.996730000000001e-34,1.1904377386968766e-15,2.416949893479944e-14
80617,300.0,2.4,1.1231899999999997,3.50877e-34,8.338139325940346e-16,2.416949893479944e-14
80618,300.0,2.4,1.12463,2.22263e-34,5.268276328345062e-16,2.416949893479944e-14
