,T_int,logg,lam,f_nu
21800,90.0,3.2,4.55449,2.26246e-05
21801,90.0,3.2,4.56046,2.30011e-05
21802,90.0,3.2,4.56644,2.33201e-05
21803,90.0,3.2,4.57243,2.3592e-05
21804,90.0,3.2,4.57842,2.37883e-05
21805,90.0,3.2,4.58443,2.40048e-05
21806,90.0,3.2,4.59044,2.42645e-05
21807,90.0,3.2,4.59646,2.45127e-05
21808,90.0,3.2,4.60249,2.47157e-05
21809,90.0,3.2,4.60852,2.48487e-05
21810,90.0,3.2,4.61457,2.49667e-05
21811,90.0,3.2,4.62062,2.50504e-05
21812,90.0,3.2,4.62668,2.51517e-05
21813,90.0,3.2,4.63274,2.52816e-05
21814,90.0,3.2,4.63882,2.54111e-05
21815,90.0,3.2,4.6449,2.5525e-05
21816,90.0,3.2,4.65099,2.56046e-05
21817,90.0,3.2,4.65709,2.56813e-05
21818,90.0,3.2,4.6632,2.57423e-05
21819,90.0,3.2,4.66931,2.57873e-05
21820,90.0,3.2,4.67544,2.58216e-05
21821,90.0,3.2,4.68157,2.58661e-05
21822,90.0,3.2,4.68771,2.59272e-05
21823,90.0,3.2,4.69385,2.59796e-05
21824,90.0,3.2,4.70001,2.59993e-05
21825,90.0,3.2,4.70617,2.60043e-05
21826,90.0,3.2,4.71234,2.60094e-05
21827,90.0,3.2,4.71852,2.60037e-05
21828,90.0,3.2,4.72471,2.59936e-05
21829,90.0,3.2,4.73091,2.59856e-05
21830,90.0,3.2,4.73711,2.59815e-05
21831,90.0,3.2,4.74332,2.59737e-05
21832,90.0,3.2,4.74954,2.5953e-05
21833,90.0,3.2,4.75577,2.59301e-05
21834,90.0,3.2,4.76201,2.58988e-05
21835,90.0,3.2,4.76825,2.58718e-05
21836,90.0,3.2,4.7745,2.58517e-05
21837,90.0,3.2,4.78076,2.58314e-05
21838,90.0,3.2,4.78703,2.58019e-05
21839,90.0,3.2,4.79331,2.57646e-05
21840,90.0,3.2,4.7996,2.57157e-05
21841,90.0,3.2,4.80589,2.56579e-05
21842,90.0,3.2,4.81219,2.55915e-05
21843,90.0,3.2,4.8185,2.55172e-05
21844,90.0,3.2,4.82482,2.54392e-05
21845,90.0,3.2,4.83115,2.53475e-05
21846,90.0,3.2,4.83748,2.52341e-05
21847,90.0,3.2,4.84383,2.5131e-05
21848,90.0,3.2,4.85018,2.502e-05
21849,90.0,3.2,4.85654,2.48521e-05
21850,90.0,3.2,4.86291,2.47324e-05
21851,90.0,3.2,4.86929,2.41317e-05
21852,90.0,3.2,4.87567,2.38676e-05
21853,90.0,3.2,4.88206,2.36836e-05
21854,90.0,3.2,4.88847,2.39773e-05
21855,90.0,3.2,4.89488,2.40511e-05
21856,90.0,3.2,4.9013,2.40103e-05
21857,90.0,3.2,4.90772,2.39715e-05
21858,90.0,3.2,4.91416,2.38671e-05
21859,90.0,3.2,4.9206,2.35991e-05
21860,90.0,3.2,4.92706,2.31401e-05
21861,90.0,3.2,4.93352,2.28109e-05
21862,90.0,3.2,4.93999,2.28141e-05
21863,90.0,3.2,4.94646,2.30121e-05
21864,90.0,3.2,4.95295,2.29599e-05
21865,90.0,3.2,4.95945,2.11327e-05
21866,90.0,3.2,4.96595,2.09326e-05
21867,90.0,3.2,4.97246,1.99975e-05
21868,90.0,3.2,4.97898,2.14797e-05
21869,90.0,3.2,4.98551,2.14012e-05
21870,90.0,3.2,4.99205,2.21896e-05
21871,90.0,3.2,4.99859,2.21007e-05
21872,90.0,3.2,5.00515,2.18888e-05
21873,90.0,3.2,5.01171,2.08348e-05
21874,90.0,3.2,5.01828,2.01637e-05
21875,90.0,3.2,5.02487,1.99904e-05
21876,90.0,3.2,5.03145,2.06455e-05
21877,90.0,3.2,5.03805,2.09136e-05
21878,90.0,3.2,5.04466,2.0717e-05
21879,90.0,3.2,5.05127,2.04906e-05
21880,90.0,3.2,5.0579,2.02367e-05
21881,90.0,3.2,5.06453,2.00159e-05
21882,90.0,3.2,5.07117,1.98255e-05
21883,90.0,3.2,5.07782,1.96268e-05
21884,90.0,3.2,5.08448,1.93502e-05
21885,90.0,3.2,5.09115,1.91397e-05
21886,90.0,3.2,5.09782,1.89036e-05
21887,90.0,3.2,5.10451,1.84891e-05
21888,90.0,3.2,5.1112,1.82442e-05
21889,90.0,3.2,5.11791,1.80915e-05
21890,90.0,3.2,5.12462,1.81563e-05
21891,90.0,3.2,5.13134,1.79464e-05
21892,90.0,3.2,5.13807,1.77012e-05
21893,90.0,3.2,5.1448,1.72948e-05
21894,90.0,3.2,5.15155,1.69366e-05
21895,90.0,3.2,5.15831,1.67021e-05
21896,90.0,3.2,5.16507,1.66539e-05
21897,90.0,3.2,5.17184,1.65845e-05
21898,90.0,3.2,5.17863,1.63493e-05
21899,90.0,3.2,5.18542,1.60256e-05
21900,90.0,3.2,5.19222,1.55661e-05
21901,90.0,3.2,5.19903,1.46262e-05
21902,90.0,3.2,5.20584,1.42259e-05
21903,90.0,3.2,5.21267,1.41648e-05
21904,90.0,3.2,5.2195,1.45996e-05
21905,90.0,3.2,5.22635,1.46243e-05
21906,90.0,3.2,5.2332,1.44621e-05
21907,90.0,3.2,5.24007,1.43255e-05
21908,90.0,3.2,5.24694,1.41057e-05
21909,90.0,3.2,5.25382,1.38747e-05
21910,90.0,3.2,5.26071,1.36682e-05
21911,90.0,3.2,5.26761,1.31979e-05
21912,90.0,3.2,5.27451,1.26521e-05
21913,90.0,3.2,5.28143,1.23312e-05
21914,90.0,3.2,5.28836,1.23091e-05
21915,90.0,3.2,5.29529,1.22503e-05
21916,90.0,3.2,5.30223,1.01008e-05
21917,90.0,3.2,5.30919,5.99464e-06
21918,90.0,3.2,5.31615,2.09892e-06
21919,90.0,3.2,5.32312,2.46124e-06
21920,90.0,3.2,5.3301,5.64015e-06
21921,90.0,3.2,5.33709,9.01991e-06
21922,90.0,3.2,5.34409,9.65751e-06
21923,90.0,3.2,5.3511,1.06361e-05
21924,90.0,3.2,5.35811,9.85749e-06
21925,90.0,3.2,5.36514,9.81811e-06
21926,90.0,3.2,5.37218,1.01015e-05
21927,90.0,3.2,5.37922,1.21326e-05
21928,90.0,3.2,5.38627,1.37745e-05
21929,90.0,3.2,5.39334,1.36663e-05
21930,90.0,3.2,5.40041,1.36766e-05
21931,90.0,3.2,5.40749,1.36446e-05
21932,90.0,3.2,5.41458,1.20705e-05
21933,90.0,3.2,5.42168,9.16598e-06
21934,90.0,3.2,5.42879,7.55772e-06
21935,90.0,3.2,5.43591,7.23515e-06
21936,90.0,3.2,5.44304,7.10611e-06
21937,90.0,3.2,5.45018,7.69639e-06
21938,90.0,3.2,5.45733,9.44302e-06
21939,90.0,3.2,5.46448,1.20497e-05
21940,90.0,3.2,5.47165,1.15303e-05
21941,90.0,3.2,5.47882,8.27164e-06
21942,90.0,3.2,5.48601,4.15558e-06
21943,90.0,3.2,5.4932,1.39181e-06
21944,90.0,3.2,5.5004,4.68956e-07
21945,90.0,3.2,5.50762,4.97052e-07
21946,90.0,3.2,5.51484,2.20802e-06
21947,90.0,3.2,5.52207,3.62886e-06
21948,90.0,3.2,5.52931,4.85786e-06
21949,90.0,3.2,5.53656,5.25877e-06
21950,90.0,3.2,5.54382,3.87297e-06
21951,90.0,3.2,5.55109,2.74148e-06
21952,90.0,3.2,5.55837,9.86159e-07
21953,90.0,3.2,5.56566,9.96792e-07
21954,90.0,3.2,5.57296,7.36639e-07
21955,90.0,3.2,5.58027,9.32051e-08
21956,90.0,3.2,5.58759,3.22407e-08
21957,90.0,3.2,5.59491,1.90362e-08
21958,90.0,3.2,5.60225,9.7626e-09
21959,90.0,3.2,5.6096,1.14392e-08
21960,90.0,3.2,5.61695,1.4271e-08
21961,90.0,3.2,5.62432,7.8756e-08
21962,90.0,3.2,5.63169,3.68604e-07
21963,90.0,3.2,5.63908,3.89769e-07
21964,90.0,3.2,5.64647,3.23805e-07
21965,90.0,3.2,5.65388,3.01532e-08
21966,90.0,3.2,5.66129,5.55785e-09
21967,90.0,3.2,5.66872,6.49734e-09
21968,90.0,3.2,5.67615,5.80444e-09
21969,90.0,3.2,5.68359,1.38193e-08
21970,90.0,3.2,5.69105,4.47399e-08
21971,90.0,3.2,5.69851,4.43438e-08
21972,90.0,3.2,5.70598,3.70099e-08
21973,90.0,3.2,5.71346,5.97908e-09
21974,90.0,3.2,5.72096,5.89641e-09
21975,90.0,3.2,5.72846,5.12061e-09
21976,90.0,3.2,5.73597,5.45784e-09
21977,90.0,3.2,5.74349,2.14734e-08
21978,90.0,3.2,5.75102,2.28915e-08
21979,90.0,3.2,5.75857,2.17912e-08
21980,90.0,3.2,5.76612,5.62886e-09
21981,90.0,3.2,5.77368,4.18655e-09
21982,90.0,3.2,5.78125,6.69387e-09
21983,90.0,3.2,5.78883,7.05261e-09
21984,90.0,3.2,5.79642,7.71897e-09
21985,90.0,3.2,5.80402,5.83447e-09
21986,90.0,3.2,5.81163,7.00841e-09
21987,90.0,3.2,5.81926,1.62145e-08
21988,90.0,3.2,5.82689,2.24592e-08
21989,90.0,3.2,5.83453,2.17385e-08
21990,90.0,3.2,5.84218,1.70808e-08
21991,90.0,3.2,5.84984,1.61747e-08
21992,90.0,3.2,5.85751,2.77202e-08
21993,90.0,3.2,5.86519,6.97647e-08
21994,90.0,3.2,5.87288,1.25899e-07
21995,90.0,3.2,5.88058,1.47398e-07
21996,90.0,3.2,5.8883,1.05478e-07
21997,90.0,3.2,5.89602,5.72562e-08
21998,90.0,3.2,5.90375,4.61479e-08
21999,90.0,3.2,5.91149,4.45237e-08
22000,90.0,3.2,5.91924,3.07487e-08
22001,90.0,3.2,5.927,1.04191e-08
22002,90.0,3.2,5.93478,3.4275e-08
22003,90.0,3.2,5.94256,3.80803e-08
22004,90.0,3.2,5.95035,3.99588e-08
22005,90.0,3.2,5.95815,2.03297e-08
22006,90.0,3.2,5.96597,1.75522e-08
22007,90.0,3.2,5.97379,5.35308e-08
22008,90.0,3.2,5.98163,5.39083e-08
22009,90.0,3.2,5.98947,5.62608e-08
22010,90.0,3.2,5.99732,1.82103e-08
22011,90.0,3.2,6.00519,1.75169e-08
22012,90.0,3.2,6.01306,3.19406e-08
22013,90.0,3.2,6.02095,3.88983e-08
22014,90.0,3.2,6.02884,3.70543e-08
22015,90.0,3.2,6.03675,2.30267e-08
22016,90.0,3.2,6.04467,1.71252e-08
22017,90.0,3.2,6.05259,1.50914e-08
22018,90.0,3.2,6.06053,6.82951e-08
22019,90.0,3.2,6.06848,1.05834e-07
22020,90.0,3.2,6.07643,1.08026e-07
22021,90.0,3.2,6.0844,8.54861e-08
22022,90.0,3.2,6.09238,5.81792e-08
22023,90.0,3.2,6.10037,3.9955e-07
22024,90.0,3.2,6.10837,3.78409e-07
22025,90.0,3.2,6.11638,3.91791e-07
22026,90.0,3.2,6.1244,7.10689e-08
22027,90.0,3.2,6.13243,1.87784e-07
22028,90.0,3.2,6.14047,4.03933e-07
22029,90.0,3.2,6.14853,7.57755e-07
22030,90.0,3.2,6.15659,7.82962e-07
22031,90.0,3.2,6.16466,5.70133e-07
22032,90.0,3.2,6.17275,2.18861e-07
22033,90.0,3.2,6.18084,1.68364e-07
22034,90.0,3.2,6.18895,4.29525e-07
22035,90.0,3.2,6.19706,6.52524e-07
22036,90.0,3.2,6.20519,8.79342e-07
22037,90.0,3.2,6.21332,6.06709e-07
22038,90.0,3.2,6.22147,3.69881e-07
22039,90.0,3.2,6.22963,4.32159e-08
22040,90.0,3.2,6.2378,5.66927e-08
22041,90.0,3.2,6.24598,4.43288e-08
22042,90.0,3.2,6.25417,1.55611e-06
22043,90.0,3.2,6.26237,1.61465e-06
22044,90.0,3.2,6.27058,1.62372e-06
22045,90.0,3.2,6.27881,1.16231e-07
22046,90.0,3.2,6.28704,5.45289e-08
22047,90.0,3.2,6.29529,5.05294e-08
22048,90.0,3.2,6.30354,4.3858e-08
22049,90.0,3.2,6.31181,2.32045e-08
22050,90.0,3.2,6.32008,7.35063e-08
22051,90.0,3.2,6.32837,1.36506e-07
22052,90.0,3.2,6.33667,1.4262e-07
22053,90.0,3.2,6.34498,1.05302e-07
22054,90.0,3.2,6.3533,9.43855e-08
22055,90.0,3.2,6.36163,8.57438e-08
22056,90.0,3.2,6.36997,1.02077e-07
22057,90.0,3.2,6.37833,6.07684e-08
22058,90.0,3.2,6.38669,4.98338e-07
22059,90.0,3.2,6.39507,1.93939e-06
22060,90.0,3.2,6.40345,1.96304e-06
22061,90.0,3.2,6.41185,2.33447e-06
22062,90.0,3.2,6.42026,8.76234e-07
22063,90.0,3.2,6.42868,8.49658e-07
22064,90.0,3.2,6.43711,4.32546e-08
22065,90.0,3.2,6.44555,3.85757e-08
22066,90.0,3.2,6.454,4.51509e-08
22067,90.0,3.2,6.46246,4.76991e-08
22068,90.0,3.2,6.47094,4.25943e-08
22069,90.0,3.2,6.47942,3.86e-08
22070,90.0,3.2,6.48792,5.76347e-08
22071,90.0,3.2,6.49643,1.4075e-07
22072,90.0,3.2,6.50495,3.82594e-07
22073,90.0,3.2,6.51348,5.7998e-07
22074,90.0,3.2,6.52202,5.07261e-07
22075,90.0,3.2,6.53057,2.82121e-07
22076,90.0,3.2,6.53913,6.59759e-08
22077,90.0,3.2,6.54771,6.1154e-08
22078,90.0,3.2,6.5563,6.23509e-08
22079,90.0,3.2,6.56489,3.00603e-07
22080,90.0,3.2,6.5735,3.03057e-07
22081,90.0,3.2,6.58212,2.87897e-07
22082,90.0,3.2,6.59075,5.24765e-08
22083,90.0,3.2,6.5994,4.96279e-08
22084,90.0,3.2,6.60805,7.78706e-08
22085,90.0,3.2,6.61672,1.5639e-07
22086,90.0,3.2,6.62539,3.4091e-07
22087,90.0,3.2,6.63408,3.59531e-07
22088,90.0,3.2,6.64278,3.0458e-07
22089,90.0,3.2,6.65149,1.20859e-07
22090,90.0,3.2,6.66021,8.41573e-08
22091,90.0,3.2,6.66895,1.27132e-07
22092,90.0,3.2,6.67769,1.5589e-07
22093,90.0,3.2,6.68645,1.78825e-07
22094,90.0,3.2,6.69522,1.23623e-07
22095,90.0,3.2,6.704,2.49894e-07
22096,90.0,3.2,6.71279,9.05031e-07
22097,90.0,3.2,6.72159,1.24534e-06
22098,90.0,3.2,6.73041,3.63534e-06
22099,90.0,3.2,6.73923,2.9661e-06
22100,90.0,3.2,6.74807,3.73394e-06
22101,90.0,3.2,6.75692,2.33679e-06
22102,90.0,3.2,6.76578,2.84697e-06
22103,90.0,3.2,6.77465,2.07488e-06
22104,90.0,3.2,6.78353,1.07592e-06
22105,90.0,3.2,6.79243,7.27031e-07
22106,90.0,3.2,6.80134,9.16363e-07
22107,90.0,3.2,6.81026,9.57669e-07
22108,90.0,3.2,6.81919,8.18662e-07
22109,90.0,3.2,6.82813,7.22136e-07
22110,90.0,3.2,6.83708,1.56893e-06
22111,90.0,3.2,6.84605,1.62253e-06
22112,90.0,3.2,6.85503,1.21601e-06
22113,90.0,3.2,6.86401,5.72882e-07
22114,90.0,3.2,6.87302,7.69138e-07
22115,90.0,3.2,6.88203,1.48454e-06
22116,90.0,3.2,6.89105,1.15851e-06
22117,90.0,3.2,6.90009,2.78493e-06
22118,90.0,3.2,6.90914,3.86002e-06
22119,90.0,3.2,6.9182,3.89492e-06
22120,90.0,3.2,6.92727,2.1001e-06
22121,90.0,3.2,6.93635,8.91361e-07
22122,90.0,3.2,6.94545,2.68774e-06
22123,90.0,3.2,6.95456,3.96285e-06
22124,90.0,3.2,6.96368,3.61392e-06
22125,90.0,3.2,6.97281,2.96068e-06
22126,90.0,3.2,6.98195,4.2353e-06
22127,90.0,3.2,6.99111,6.05541e-06
22128,90.0,3.2,7.00028,6.32335e-06
22129,90.0,3.2,7.00946,4.98551e-06
22130,90.0,3.2,7.01865,4.5341e-06
22131,90.0,3.2,7.02785,5.74591e-06
22132,90.0,3.2,7.03707,7.24263e-06
22133,90.0,3.2,7.0463,8.28689e-06
22134,90.0,3.2,7.05554,7.82287e-06
22135,90.0,3.2,7.06479,7.30334e-06
22136,90.0,3.2,7.07405,5.62587e-06
22137,90.0,3.2,7.08333,4.07195e-06
22138,90.0,3.2,7.09262,4.44531e-06
22139,90.0,3.2,7.10192,6.09189e-06
22140,90.0,3.2,7.11123,6.48068e-06
22141,90.0,3.2,7.12056,6.22933e-06
22142,90.0,3.2,7.12989,6.51289e-06
22143,90.0,3.2,7.13924,6.91729e-06
22144,90.0,3.2,7.14861,5.43648e-06
22145,90.0,3.2,7.15798,4.5504e-06
22146,90.0,3.2,7.16737,5.95492e-06
22147,90.0,3.2,7.17677,8.12939e-06
22148,90.0,3.2,7.18618,8.95886e-06
22149,90.0,3.2,7.1956,7.83262e-06
22150,90.0,3.2,7.20504,5.99328e-06
22151,90.0,3.2,7.21448,3.49471e-06
22152,90.0,3.2,7.22394,2.35353e-06
22153,90.0,3.2,7.23342,2.24354e-06
22154,90.0,3.2,7.2429,2.01363e-06
22155,90.0,3.2,7.2524,1.7026e-06
22156,90.0,3.2,7.26191,1.25735e-06
22157,90.0,3.2,7.27143,1.74859e-06
22158,90.0,3.2,7.28097,2.26409e-06
22159,90.0,3.2,7.29052,1.72877e-06
22160,90.0,3.2,7.30008,1.14991e-06
22161,90.0,3.2,7.30965,3.82495e-07
22162,90.0,3.2,7.31924,2.698e-07
22163,90.0,3.2,7.32883,3.23911e-07
22164,90.0,3.2,7.33844,5.75451e-07
22165,90.0,3.2,7.34807,1.04998e-06
22166,90.0,3.2,7.3577,1.40257e-06
22167,90.0,3.2,7.36735,1.31241e-06
22168,90.0,3.2,7.37701,8.50814e-07
22169,90.0,3.2,7.38669,7.36159e-07
22170,90.0,3.2,7.39637,8.42166e-07
22171,90.0,3.2,7.40607,1.19307e-06
22172,90.0,3.2,7.41578,6.51937e-06
22173,90.0,3.2,7.42551,7.54134e-06
22174,90.0,3.2,7.43525,7.82983e-06
22175,90.0,3.2,7.445,4.25449e-06
22176,90.0,3.2,7.45476,3.26223e-06
22177,90.0,3.2,7.46453,2.15842e-05
22178,90.0,3.2,7.47432,2.00534e-05
22179,90.0,3.2,7.48412,2.01239e-05
22180,90.0,3.2,7.49394,3.72062e-06
22181,90.0,3.2,7.50377,3.76168e-06
22182,90.0,3.2,7.51361,3.71396e-06
22183,90.0,3.2,7.52346,2.3644e-06
22184,90.0,3.2,7.53332,2.43671e-06
22185,90.0,3.2,7.5432,2.40562e-06
22186,90.0,3.2,7.55309,1.62294e-06
22187,90.0,3.2,7.563,1.26257e-06
22188,90.0,3.2,7.57292,1.12472e-06
22189,90.0,3.2,7.58285,9.91845e-07
22190,90.0,3.2,7.59279,9.1484e-07
22191,90.0,3.2,7.60275,8.90139e-07
22192,90.0,3.2,7.61272,1.00905e-06
22193,90.0,3.2,7.6227,1.12538e-06
22194,90.0,3.2,7.6327,1.30417e-06
22195,90.0,3.2,7.64271,2.32615e-06
22196,90.0,3.2,7.65273,7.65084e-06
22197,90.0,3.2,7.66276,1.09667e-05
22198,90.0,3.2,7.67281,1.45568e-05
22199,90.0,3.2,7.68287,2.48999e-05
22200,90.0,3.2,7.69295,2.78618e-05
22201,90.0,3.2,7.70304,2.33453e-05
22202,90.0,3.2,7.71314,8.55537e-06
22203,90.0,3.2,7.72325,5.27152e-06
22204,90.0,3.2,7.73338,5.65685e-06
22205,90.0,3.2,7.74352,6.11463e-06
22206,90.0,3.2,7.75368,5.3711e-06
22207,90.0,3.2,7.76384,4.85975e-06
22208,90.0,3.2,7.77402,4.25816e-06
22209,90.0,3.2,7.78422,7.13243e-06
22210,90.0,3.2,7.79443,8.71934e-06
22211,90.0,3.2,7.80465,7.88642e-06
22212,90.0,3.2,7.81488,2.8528e-06
22213,90.0,3.2,7.82513,1.87226e-06
22214,90.0,3.2,7.83539,2.65824e-06
22215,90.0,3.2,7.84567,2.3763e-06
22216,90.0,3.2,7.85595,3.57177e-06
22217,90.0,3.2,7.86626,3.46234e-06
22218,90.0,3.2,7.87657,6.15344e-06
22219,90.0,3.2,7.8869,5.5392e-06
22220,90.0,3.2,7.89724,4.92383e-06
22221,90.0,3.2,7.9076,2.56017e-06
22222,90.0,3.2,7.91797,2.67049e-06
22223,90.0,3.2,7.92835,3.1768e-06
22224,90.0,3.2,7.93875,2.85186e-06
22225,90.0,3.2,7.94916,1.22565e-06
22226,90.0,3.2,7.95958,1.73507e-06
22227,90.0,3.2,7.97002,4.57255e-06
22228,90.0,3.2,7.98047,4.57841e-06
22229,90.0,3.2,7.99094,3.42579e-06
22230,90.0,3.2,8.00142,5.42709e-07
22231,90.0,3.2,8.01191,6.23112e-07
22232,90.0,3.2,8.02241,2.18599e-06
22233,90.0,3.2,8.03293,2.27353e-06
22234,90.0,3.2,8.04347,3.28881e-06
22235,90.0,3.2,8.05402,1.86514e-06
22236,90.0,3.2,8.06458,1.87768e-06
22237,90.0,3.2,8.07515,1.11175e-06
22238,90.0,3.2,8.08574,1.41346e-06
22239,90.0,3.2,8.09635,1.56122e-06
22240,90.0,3.2,8.10696,3.08351e-06
22241,90.0,3.2,8.11759,3.41125e-06
22242,90.0,3.2,8.12824,3.36053e-06
22243,90.0,3.2,8.1389,2.75651e-06
22244,90.0,3.2,8.14957,5.89286e-06
22245,90.0,3.2,8.16026,8.32568e-06
22246,90.0,3.2,8.17096,8.55843e-06
22247,90.0,3.2,8.18167,5.03958e-06
22248,90.0,3.2,8.1924,2.80497e-06
22249,90.0,3.2,8.20314,2.95351e-06
22250,90.0,3.2,8.2139,2.97929e-06
22251,90.0,3.2,8.22467,1.01775e-05
22252,90.0,3.2,8.23546,1.37319e-05
22253,90.0,3.2,8.24626,1.44927e-05
22254,90.0,3.2,8.25707,7.31192e-06
22255,90.0,3.2,8.2679,3.47369e-06
22256,90.0,3.2,8.27874,8.26385e-06
22257,90.0,3.2,8.2896,1.58987e-05
22258,90.0,3.2,8.30047,1.64748e-05
22259,90.0,3.2,8.31135,1.0909e-05
22260,90.0,3.2,8.32225,3.77727e-06
22261,90.0,3.2,8.33316,3.3994e-06
22262,90.0,3.2,8.34409,3.35506e-06
22263,90.0,3.2,8.35503,3.36816e-06
22264,90.0,3.2,8.36599,1.09177e-05
22265,90.0,3.2,8.37696,1.93348e-05
22266,90.0,3.2,8.38795,2.58479e-05
22267,90.0,3.2,8.39895,2.53112e-05
22268,90.0,3.2,8.40996,2.6006e-05
22269,90.0,3.2,8.42099,2.80281e-05
22270,90.0,3.2,8.43203,2.82403e-05
22271,90.0,3.2,8.44309,2.99034e-05
22272,90.0,3.2,8.45416,3.18648e-05
22273,90.0,3.2,8.46525,3.43901e-05
22274,90.0,3.2,8.47635,3.18994e-05
22275,90.0,3.2,8.48746,2.29482e-05
22276,90.0,3.2,8.49859,1.72721e-05
22277,90.0,3.2,8.50974,1.68876e-05
22278,90.0,3.2,8.5209,2.34439e-05
22279,90.0,3.2,8.53207,2.77735e-05
22280,90.0,3.2,8.54326,3.07147e-05
22281,90.0,3.2,8.55446,3.3349e-05
22282,90.0,3.2,8.56568,2.98087e-05
22283,90.0,3.2,8.57691,2.55006e-05
22284,90.0,3.2,8.58816,2.58819e-05
22285,90.0,3.2,8.59942,2.91233e-05
22286,90.0,3.2,8.6107,2.4685e-05
22287,90.0,3.2,8.62199,1.34753e-05
22288,90.0,3.2,8.63329,1.23358e-05
22289,90.0,3.2,8.64462,2.22225e-05
22290,90.0,3.2,8.65595,3.39988e-05
22291,90.0,3.2,8.6673,3.69181e-05
22292,90.0,3.2,8.67867,3.46446e-05
22293,90.0,3.2,8.69005,3.06041e-05
22294,90.0,3.2,8.70144,2.16458e-05
22295,90.0,3.2,8.71286,2.17418e-05
22296,90.0,3.2,8.72428,2.06808e-05
22297,90.0,3.2,8.73572,2.53665e-05
22298,90.0,3.2,8.74718,1.67037e-05
22299,90.0,3.2,8.75865,1.03969e-05
22300,90.0,3.2,8.77013,4.77318e-06
22301,90.0,3.2,8.78163,6.10998e-06
22302,90.0,3.2,8.79315,1.01571e-05
22303,90.0,3.2,8.80468,1.60773e-05
22304,90.0,3.2,8.81623,1.53752e-05
22305,90.0,3.2,8.82779,1.26453e-05
22306,90.0,3.2,8.83936,1.1995e-05
22307,90.0,3.2,8.85095,1.76739e-05
22308,90.0,3.2,8.86256,2.18141e-05
22309,90.0,3.2,8.87418,1.84768e-05
22310,90.0,3.2,8.88582,1.19047e-05
22311,90.0,3.2,8.89747,7.28671e-06
22312,90.0,3.2,8.90914,4.52801e-06
22313,90.0,3.2,8.92082,6.22754e-06
22314,90.0,3.2,8.93252,5.52839e-06
22315,90.0,3.2,8.94423,6.27479e-06
22316,90.0,3.2,8.95596,4.64986e-06
22317,90.0,3.2,8.96771,5.13982e-06
22318,90.0,3.2,8.97947,6.42235e-06
22319,90.0,3.2,8.99124,7.52669e-06
22320,90.0,3.2,9.00303,7.94818e-06
22321,90.0,3.2,9.01484,7.21509e-06
22322,90.0,3.2,9.02666,5.84054e-06
22323,90.0,3.2,9.0385,4.38232e-06
22324,90.0,3.2,9.05035,4.22621e-06
22325,90.0,3.2,9.06222,3.84174e-06
22326,90.0,3.2,9.0741,4.13001e-06
22327,90.0,3.2,9.086,3.41764e-06
22328,90.0,3.2,9.09792,1.00558e-05
22329,90.0,3.2,9.10985,9.95524e-06
22330,90.0,3.2,9.12179,1.02565e-05
22331,90.0,3.2,9.13375,3.74563e-06
22332,90.0,3.2,9.14573,7.33912e-06
22333,90.0,3.2,9.15772,6.62984e-06
22334,90.0,3.2,9.16973,6.54716e-06
22335,90.0,3.2,9.18176,2.66173e-06
22336,90.0,3.2,9.1938,3.47952e-06
22337,90.0,3.2,9.20585,1.4669e-05
22338,90.0,3.2,9.21793,1.80917e-05
22339,90.0,3.2,9.23001,1.72527e-05
22340,90.0,3.2,9.24212,6.02709e-06
22341,90.0,3.2,9.25424,2.76012e-06
22342,90.0,3.2,9.26637,2.84264e-06
22343,90.0,3.2,9.27852,3.57457e-06
22344,90.0,3.2,9.29069,7.25406e-06
22345,90.0,3.2,9.30287,1.21749e-05
22346,90.0,3.2,9.31507,1.4934e-05
22347,90.0,3.2,9.32729,1.20059e-05
22348,90.0,3.2,9.33952,7.90466e-06
22349,90.0,3.2,9.35177,4.09542e-05
22350,90.0,3.2,9.36403,4.4694e-05
22351,90.0,3.2,9.37631,5.52571e-05
22352,90.0,3.2,9.38861,2.02054e-05
22353,90.0,3.2,9.40092,1.57157e-05
22354,90.0,3.2,9.41325,4.24888e-06
22355,90.0,3.2,9.42559,2.74808e-06
22356,90.0,3.2,9.43795,2.61868e-06
22357,90.0,3.2,9.45033,2.75093e-06
22358,90.0,3.2,9.46272,1.05622e-05
22359,90.0,3.2,9.47513,2.71535e-05
22360,90.0,3.2,9.48755,3.4463e-05
22361,90.0,3.2,9.49999,2.93694e-05
22362,90.0,3.2,9.51245,1.54856e-05
22363,90.0,3.2,9.52492,1.42393e-05
22364,90.0,3.2,9.53742,2.51545e-05
22365,90.0,3.2,9.54992,4.68964e-05
22366,90.0,3.2,9.56245,4.41912e-05
22367,90.0,3.2,9.57498,3.17118e-05
22368,90.0,3.2,9.58754,7.81982e-06
22369,90.0,3.2,9.60011,5.01609e-06
22370,90.0,3.2,9.6127,4.15103e-06
22371,90.0,3.2,9.62531,4.07779e-06
22372,90.0,3.2,9.63793,4.85368e-06
22373,90.0,3.2,9.65057,1.66988e-05
22374,90.0,3.2,9.66322,4.28526e-05
22375,90.0,3.2,9.6759,5.93183e-05
22376,90.0,3.2,9.68858,7.48686e-05
22377,90.0,3.2,9.70129,5.87462e-05
22378,90.0,3.2,9.71401,5.14218e-05
22379,90.0,3.2,9.72675,3.62933e-05
22380,90.0,3.2,9.7395,2.97883e-05
22381,90.0,3.2,9.75228,2.03295e-05
22382,90.0,3.2,9.76506,9.08061e-06
