,T_int,logg,lam,f_nu
168271,250.0,3.4,36.4491,0.022888
168272,250.0,3.4,36.4944,0.0217276
168273,250.0,3.4,36.5398,0.021363
168274,250.0,3.4,36.5853,0.0213531
168275,250.0,3.4,36.6308,0.0202623
168276,250.0,3.4,36.6764,0.0223221
168277,250.0,3.4,36.722,0.0237966
168278,250.0,3.4,36.7677,0.024895
168279,250.0,3.4,36.8134,0.0240733
168280,250.0,3.4,36.8592,0.0241821
168281,250.0,3.4,36.9051,0.0255967
168282,250.0,3.4,36.951,0.0258766
168283,250.0,3.4,36.9969,0.0255206
168284,250.0,3.4,37.043,0.0253184
168285,250.0,3.4,37.089,0.0274567
168286,250.0,3.4,37.1352,0.0299762
168287,250.0,3.4,37.1814,0.0325156
168288,250.0,3.4,37.2276,0.0323412
168289,250.0,3.4,37.2739,0.0291732
168290,250.0,3.4,37.3203,0.0271009
168291,250.0,3.4,37.3667,0.0265844
168292,250.0,3.4,37.4132,0.028967
168293,250.0,3.4,37.4597,0.030298
168294,250.0,3.4,37.5063,0.0301385
168295,250.0,3.4,37.553,0.0299758
168296,250.0,3.4,37.5997,0.0301021
168297,250.0,3.4,37.6465,0.0302177
168298,250.0,3.4,37.6933,0.0305632
168299,250.0,3.4,37.7402,0.0309031
168300,250.0,3.4,37.7871,0.0314698
168301,250.0,3.4,37.8341,0.0317458
168302,250.0,3.4,37.8812,0.0317268
168303,250.0,3.4,37.9283,0.0314678
168304,250.0,3.4,37.9755,0.0311506
168305,250.0,3.4,38.0228,0.0306403
168306,250.0,3.4,38.0701,0.029122
168307,250.0,3.4,38.1174,0.0291964
168308,250.0,3.4,38.1648,0.0297385
168309,250.0,3.4,38.2123,0.0314942
168310,250.0,3.4,38.2598,0.0316384
168311,250.0,3.4,38.3074,0.0315566
168312,250.0,3.4,38.3551,0.0314148
168313,250.0,3.4,38.4028,0.0311419
168314,250.0,3.4,38.4506,0.0306109
168315,250.0,3.4,38.4984,0.0303231
168316,250.0,3.4,38.5463,0.0300803
168317,250.0,3.4,38.5942,0.0298871
168318,250.0,3.4,38.6422,0.029026
168319,250.0,3.4,38.6903,0.0256666
168320,250.0,3.4,38.7384,0.0229471
168321,250.0,3.4,38.7866,0.02197
168322,250.0,3.4,38.8349,0.0230253
168323,250.0,3.4,38.8832,0.0232915
168324,250.0,3.4,38.9316,0.0231711
168325,250.0,3.4,38.98,0.0228782
168326,250.0,3.4,39.0285,0.0210067
168327,250.0,3.4,39.077,0.0201895
168328,250.0,3.4,39.1256,0.0193764
168329,250.0,3.4,39.1743,0.0210985
168330,250.0,3.4,39.223,0.0208909
168331,250.0,3.4,39.2718,0.0212665
168332,250.0,3.4,39.3207,0.0201108
168333,250.0,3.4,39.3696,0.0178938
168334,250.0,3.4,39.4186,0.0162333
168335,250.0,3.4,39.4676,0.0176871
168336,250.0,3.4,39.5167,0.020277
168337,250.0,3.4,39.5658,0.0221485
168338,250.0,3.4,39.6151,0.0214047
168339,250.0,3.4,39.6643,0.0197606
168340,250.0,3.4,39.7137,0.0183339
168341,250.0,3.4,39.7631,0.0186388
168342,250.0,3.4,39.8125,0.0215933
168343,250.0,3.4,39.8621,0.0250578
168344,250.0,3.4,39.9117,0.0272917
168345,250.0,3.4,39.9613,0.0270481
168346,250.0,3.4,40.011,0.0270669
168347,250.0,3.4,40.0608,0.027187
168348,250.0,3.4,40.1106,0.0277761
168349,250.0,3.4,40.1605,0.0276176
168350,250.0,3.4,40.2105,0.0273327
168351,250.0,3.4,40.2605,0.0270104
168352,250.0,3.4,40.3106,0.0266859
168353,250.0,3.4,40.3607,0.0266411
168354,250.0,3.4,40.4109,0.0268512
168355,250.0,3.4,40.4612,0.0242536
168356,250.0,3.4,40.5115,0.0243585
168357,250.0,3.4,40.5619,0.0239929
168358,250.0,3.4,40.6124,0.0266191
168359,250.0,3.4,40.6629,0.0263248
168360,250.0,3.4,40.7135,0.0261965
168361,250.0,3.4,40.7641,0.025707
168362,250.0,3.4,40.8148,0.0255577
168363,250.0,3.4,40.8656,0.0258388
168364,250.0,3.4,40.9164,0.0260818
168365,250.0,3.4,40.9673,0.0266392
168366,250.0,3.4,41.0183,0.0270924
168367,250.0,3.4,41.0693,0.0279569
168368,250.0,3.4,41.1204,0.0280559
168369,250.0,3.4,41.1716,0.0281861
168370,250.0,3.4,41.2228,0.0282388
168371,250.0,3.4,41.2741,0.0283435
168372,250.0,3.4,41.3254,0.028401
168373,250.0,3.4,41.3768,0.0283651
168374,250.0,3.4,41.4283,0.0280952
168375,250.0,3.4,41.4798,0.0274306
168376,250.0,3.4,41.5314,0.0266021
168377,250.0,3.4,41.5831,0.0266081
168378,250.0,3.4,41.6348,0.0270488
168379,250.0,3.4,41.6866,0.02766
168380,250.0,3.4,41.7384,0.0274793
168381,250.0,3.4,41.7904,0.0267671
168382,250.0,3.4,41.8423,0.0252094
168383,250.0,3.4,41.8944,0.0229005
168384,250.0,3.4,41.9465,0.0208786
168385,250.0,3.4,41.9987,0.0207899
168386,250.0,3.4,42.0509,0.0203019
168387,250.0,3.4,42.1032,0.020266
168388,250.0,3.4,42.1556,0.0192735
168389,250.0,3.4,42.2081,0.01853
168390,250.0,3.4,42.2606,0.0176695
168391,250.0,3.4,42.3131,0.0165603
168392,250.0,3.4,42.3658,0.0162412
168393,250.0,3.4,42.4185,0.0164445
168394,250.0,3.4,42.4712,0.0161736
168395,250.0,3.4,42.5241,0.0166004
168396,250.0,3.4,42.577,0.0167904
168397,250.0,3.4,42.6299,0.0172974
168398,250.0,3.4,42.683,0.0164044
168399,250.0,3.4,42.736,0.0149155
168400,250.0,3.4,42.7892,0.0142891
168401,250.0,3.4,42.8424,0.0151472
168402,250.0,3.4,42.8957,0.0162147
168403,250.0,3.4,42.9491,0.0178508
168404,250.0,3.4,43.0025,0.0196948
168405,250.0,3.4,43.056,0.0212946
168406,250.0,3.4,43.1096,0.0228906
168407,250.0,3.4,43.1632,0.0238025
168408,250.0,3.4,43.2169,0.024941
168409,250.0,3.4,43.2706,0.0248214
168410,250.0,3.4,43.3245,0.024627
168411,250.0,3.4,43.3784,0.0246035
168412,250.0,3.4,43.4323,0.0249173
168413,250.0,3.4,43.4864,0.0252496
168414,250.0,3.4,43.5404,0.0254074
168415,250.0,3.4,43.5946,0.0253698
168416,250.0,3.4,43.6488,0.0253249
168417,250.0,3.4,43.7031,0.0251141
168418,250.0,3.4,43.7575,0.0246421
168419,250.0,3.4,43.8119,0.0234659
168420,250.0,3.4,43.8664,0.0227643
168421,250.0,3.4,43.921,0.02292
168422,250.0,3.4,43.9756,0.0239546
168423,250.0,3.4,44.0303,0.0246231
168424,250.0,3.4,44.0851,0.0245835
168425,250.0,3.4,44.1399,0.0242159
168426,250.0,3.4,44.1949,0.0241292
168427,250.0,3.4,44.2498,0.0242977
168428,250.0,3.4,44.3049,0.0246675
168429,250.0,3.4,44.36,0.0245309
168430,250.0,3.4,44.4152,0.024382
168431,250.0,3.4,44.4704,0.0244244
168432,250.0,3.4,44.5257,0.0245929
168433,250.0,3.4,44.5811,0.0243832
168434,250.0,3.4,44.6366,0.0239719
168435,250.0,3.4,44.6921,0.0233997
168436,250.0,3.4,44.7477,0.0196342
168437,250.0,3.4,44.8034,0.0186587
168438,250.0,3.4,44.8591,0.0157182
168439,250.0,3.4,44.9149,0.0172964
168440,250.0,3.4,44.9708,0.0180791
168441,250.0,3.4,45.0267,0.0210561
168442,250.0,3.4,45.0827,0.022856
168443,250.0,3.4,45.1388,0.0226027
168444,250.0,3.4,45.195,0.0225308
168445,250.0,3.4,45.2512,0.0195687
168446,250.0,3.4,45.3075,0.0197149
168447,250.0,3.4,45.3638,0.0199098
168448,250.0,3.4,45.4203,0.0230338
168449,250.0,3.4,45.4768,0.0229748
168450,250.0,3.4,45.5333,0.0224552
168451,250.0,3.4,45.59,0.0214788
168452,250.0,3.4,45.6467,0.0191049
168453,250.0,3.4,45.7035,0.0162941
168454,250.0,3.4,45.7603,0.0153515
168455,250.0,3.4,45.8172,0.0153679
168456,250.0,3.4,45.8742,0.0160232
168457,250.0,3.4,45.9313,0.0156975
168458,250.0,3.4,45.9884,0.0155863
168459,250.0,3.4,46.0456,0.0151778
168460,250.0,3.4,46.1029,0.0144886
168461,250.0,3.4,46.1603,0.0142707
168462,250.0,3.4,46.2177,0.0142173
168463,250.0,3.4,46.2752,0.0140669
168464,250.0,3.4,46.3327,0.0142421
168465,250.0,3.4,46.3904,0.0145256
168466,250.0,3.4,46.4481,0.0144204
168467,250.0,3.4,46.5059,0.014323
168468,250.0,3.4,46.5637,0.0139542
168469,250.0,3.4,46.6216,0.0139398
168470,250.0,3.4,46.6796,0.0140046
168471,250.0,3.4,46.7377,0.0151932
168472,250.0,3.4,46.7958,0.0167517
168473,250.0,3.4,46.854,0.0185986
168474,250.0,3.4,46.9123,0.0198449
168475,250.0,3.4,46.9707,0.0207179
168476,250.0,3.4,47.0291,0.0202056
168477,250.0,3.4,47.0876,0.020027
168478,250.0,3.4,47.1462,0.0204207
168479,250.0,3.4,47.2048,0.0215705
168480,250.0,3.4,47.2636,0.0220683
168481,250.0,3.4,47.3224,0.0218964
168482,250.0,3.4,47.3812,0.0216715
168483,250.0,3.4,47.4402,0.0218561
168484,250.0,3.4,47.4992,0.0219125
168485,250.0,3.4,47.5583,0.0213363
168486,250.0,3.4,47.6174,0.0212527
168487,250.0,3.4,47.6767,0.021539
168488,250.0,3.4,47.736,0.022254
168489,250.0,3.4,47.7953,0.0219021
168490,250.0,3.4,47.8548,0.0206515
168491,250.0,3.4,47.9143,0.0193725
168492,250.0,3.4,47.9739,0.0193007
168493,250.0,3.4,48.0336,0.0203701
168494,250.0,3.4,48.0934,0.0215944
168495,250.0,3.4,48.1532,0.0217917
168496,250.0,3.4,48.2131,0.0217335
168497,250.0,3.4,48.2731,0.0218591
168498,250.0,3.4,48.3331,0.0221806
168499,250.0,3.4,48.3932,0.0223271
168500,250.0,3.4,48.4534,0.0221255
168501,250.0,3.4,48.5137,0.0215913
168502,250.0,3.4,48.574,0.0203724
168503,250.0,3.4,48.6345,0.0189042
168504,250.0,3.4,48.695,0.0189415
168505,250.0,3.4,48.7555,0.0200716
168506,250.0,3.4,48.8162,0.0215915
168507,250.0,3.4,48.8769,0.0217728
168508,250.0,3.4,48.9377,0.0212551
168509,250.0,3.4,48.9986,0.0209777
168510,250.0,3.4,49.0595,0.0210247
168511,250.0,3.4,49.1206,0.0214613
168512,250.0,3.4,49.1817,0.021521
168513,250.0,3.4,49.2429,0.0212055
168514,250.0,3.4,49.3041,0.0202815
168515,250.0,3.4,49.3654,0.02023
168516,250.0,3.4,49.4268,0.0204792
168517,250.0,3.4,49.4883,0.0213363
168518,250.0,3.4,49.5499,0.0201842
168519,250.0,3.4,49.6115,0.0193544
168520,250.0,3.4,49.6732,0.0182043
168521,250.0,3.4,49.735,0.0183339
168522,250.0,3.4,49.7969,0.0192391
168523,250.0,3.4,49.8588,0.0205154
168524,250.0,3.4,49.9209,0.0217614
168525,250.0,3.4,49.983,0.0204156
168526,250.0,3.4,50.0451,0.0190134
168527,250.0,3.4,50.1074,0.0176153
168528,250.0,3.4,50.1697,0.0175748
168529,250.0,3.4,50.2321,0.0175497
168530,250.0,3.4,50.2946,0.0175245
168531,250.0,3.4,50.3572,0.0174994
168532,250.0,3.4,50.4198,0.0174742
168533,250.0,3.4,50.4825,0.0174491
168534,250.0,3.4,50.5453,0.017424
168535,250.0,3.4,50.6082,0.0173989
168536,250.0,3.4,50.6712,0.0173738
168537,250.0,3.4,50.7342,0.0173487
168538,250.0,3.4,50.7973,0.0173236
168539,250.0,3.4,50.8605,0.0172986
168540,250.0,3.4,50.9238,0.0172735
168541,250.0,3.4,50.9871,0.0172485
168542,250.0,3.4,51.0505,0.0172234
168543,250.0,3.4,51.114,0.0171984
168544,250.0,3.4,51.1776,0.0171734
168545,250.0,3.4,51.2413,0.0171484
168546,250.0,3.4,51.305,0.0171234
168547,250.0,3.4,51.3689,0.0170984
168548,250.0,3.4,51.4328,0.0170735
168549,250.0,3.4,51.4967,0.0170485
168550,250.0,3.4,51.5608,0.0170236
168551,250.0,3.4,51.6249,0.0169986
168552,250.0,3.4,51.6891,0.0169737
168553,250.0,3.4,51.7534,0.0169488
168554,250.0,3.4,51.8178,0.0169239
168555,250.0,3.4,51.8823,0.016899
168556,250.0,3.4,51.9468,0.0168742
168557,250.0,3.4,52.0114,0.0168493
168558,250.0,3.4,52.0761,0.0168244
168559,250.0,3.4,52.1409,0.0167996
168560,250.0,3.4,52.2058,0.0167748
168561,250.0,3.4,52.2707,0.01675
168562,250.0,3.4,52.3357,0.0167252
168563,250.0,3.4,52.4008,0.0167004
168564,250.0,3.4,52.466,0.0166756
168565,250.0,3.4,52.5313,0.0166508
168566,250.0,3.4,52.5966,0.0166261
168567,250.0,3.4,52.6621,0.0166013
168568,250.0,3.4,52.7276,0.0165766
168569,250.0,3.4,52.7932,0.0165519
168570,250.0,3.4,52.8588,0.0165272
168571,250.0,3.4,52.9246,0.0165025
168572,250.0,3.4,52.9904,0.0164778
168573,250.0,3.4,53.0563,0.0164532
168574,250.0,3.4,53.1223,0.0164285
168575,250.0,3.4,53.1884,0.0164039
168576,250.0,3.4,53.2546,0.0163793
168577,250.0,3.4,53.3208,0.0163547
168578,250.0,3.4,53.3872,0.0163301
168579,250.0,3.4,53.4536,0.0163055
168580,250.0,3.4,53.5201,0.016281
168581,250.0,3.4,53.5866,0.0162564
168582,250.0,3.4,53.6533,0.0162319
168583,250.0,3.4,53.72,0.0162074
168584,250.0,3.4,53.7869,0.0161829
168585,250.0,3.4,53.8538,0.0161584
168586,250.0,3.4,53.9208,0.0161339
168587,250.0,3.4,53.9878,0.0161094
168588,250.0,3.4,54.055,0.016085
168589,250.0,3.4,54.1222,0.0160605
168590,250.0,3.4,54.1896,0.0160361
168591,250.0,3.4,54.257,0.0160117
168592,250.0,3.4,54.3245,0.0159873
168593,250.0,3.4,54.392,0.015963
168594,250.0,3.4,54.4597,0.0159386
168595,250.0,3.4,54.5274,0.0159143
168596,250.0,3.4,54.5953,0.0158899
168597,250.0,3.4,54.6632,0.0158656
168598,250.0,3.4,54.7312,0.0158413
168599,250.0,3.4,54.7993,0.015817
168600,250.0,3.4,54.8674,0.0157928
168601,250.0,3.4,54.9357,0.0157685
168602,250.0,3.4,55.004,0.0157443
168603,250.0,3.4,55.0724,0.0157201
168604,250.0,3.4,55.141,0.0156959
168605,250.0,3.4,55.2095,0.0156717
168606,250.0,3.4,55.2782,0.0156475
168607,250.0,3.4,55.347,0.0156234
168608,250.0,3.4,55.4158,0.0155992
168609,250.0,3.4,55.4848,0.0155751
168610,250.0,3.4,55.5538,0.015551
168611,250.0,3.4,55.6229,0.0155269
168612,250.0,3.4,55.6921,0.0155028
168613,250.0,3.4,55.7614,0.0154788
168614,250.0,3.4,55.8307,0.0154548
168615,250.0,3.4,55.9002,0.0154307
168616,250.0,3.4,55.9697,0.0154067
168617,250.0,3.4,56.0393,0.0153827
168618,250.0,3.4,56.109,0.0153588
168619,250.0,3.4,56.1788,0.0153348
168620,250.0,3.4,56.2487,0.0153109
168621,250.0,3.4,56.3187,0.015287
168622,250.0,3.4,56.3888,0.0152631
168623,250.0,3.4,56.4589,0.0152392
168624,250.0,3.4,56.5291,0.0152153
168625,250.0,3.4,56.5994,0.0151914
168626,250.0,3.4,56.6699,0.0151676
168627,250.0,3.4,56.7404,0.0151438
168628,250.0,3.4,56.8109,0.01512
168629,250.0,3.4,56.8816,0.0150962
168630,250.0,3.4,56.9524,0.0150725
168631,250.0,3.4,57.0232,0.0150487
168632,250.0,3.4,57.0941,0.015025
168633,250.0,3.4,57.1652,0.0150013
168634,250.0,3.4,57.2363,0.0149776
168635,250.0,3.4,57.3075,0.0149539
168636,250.0,3.4,57.3788,0.0149303
168637,250.0,3.4,57.4501,0.0149066
168638,250.0,3.4,57.5216,0.014883
168639,250.0,3.4,57.5932,0.0148594
168640,250.0,3.4,57.6648,0.0148358
168641,250.0,3.4,57.7365,0.0148122
168642,250.0,3.4,57.8083,0.0147887
168643,250.0,3.4,57.8803,0.0147652
168644,250.0,3.4,57.9523,0.0147417
168645,250.0,3.4,58.0243,0.0147182
168646,250.0,3.4,58.0965,0.0146947
168647,250.0,3.4,58.1688,0.0146713
168648,250.0,3.4,58.2412,0.0146478
168649,250.0,3.4,58.3136,0.0146244
168650,250.0,3.4,58.3861,0.014601
168651,250.0,3.4,58.4588,0.0145776
168652,250.0,3.4,58.5315,0.0145543
168653,250.0,3.4,58.6043,0.0145309
168654,250.0,3.4,58.6772,0.0145076
168655,250.0,3.4,58.7502,0.0144843
168656,250.0,3.4,58.8233,0.014461
168657,250.0,3.4,58.8964,0.0144378
168658,250.0,3.4,58.9697,0.0144145
168659,250.0,3.4,59.0431,0.0143913
168660,250.0,3.4,59.1165,0.0143681
168661,250.0,3.4,59.19,0.0143449
168662,250.0,3.4,59.2637,0.0143218
168663,250.0,3.4,59.3374,0.0142986
168664,250.0,3.4,59.4112,0.0142755
168665,250.0,3.4,59.4851,0.0142524
168666,250.0,3.4,59.5591,0.0142293
168667,250.0,3.4,59.6332,0.0142062
168668,250.0,3.4,59.7074,0.0141832
168669,250.0,3.4,59.7816,0.0141602
168670,250.0,3.4,59.856,0.0141372
168671,250.0,3.4,59.9305,0.0141142
168672,250.0,3.4,60.005,0.0140912
168673,250.0,3.4,60.0797,0.0140683
168674,250.0,3.4,60.1544,0.0140453
168675,250.0,3.4,60.2292,0.0140224
168676,250.0,3.4,60.3042,0.0139996
168677,250.0,3.4,60.3792,0.0139767
168678,250.0,3.4,60.4543,0.0139538
168679,250.0,3.4,60.5295,0.013931
168680,250.0,3.4,60.6048,0.0139082
168681,250.0,3.4,60.6802,0.0138854
168682,250.0,3.4,60.7556,0.0138627
168683,250.0,3.4,60.8312,0.0138399
168684,250.0,3.4,60.9069,0.0138172
168685,250.0,3.4,60.9827,0.0137945
168686,250.0,3.4,61.0585,0.0137718
168687,250.0,3.4,61.1345,0.0137492
168688,250.0,3.4,61.2105,0.0137265
168689,250.0,3.4,61.2867,0.0137039
168690,250.0,3.4,61.3629,0.0136813
168691,250.0,3.4,61.4392,0.0136588
168692,250.0,3.4,61.5157,0.0136362
168693,250.0,3.4,61.5922,0.0136137
168694,250.0,3.4,61.6688,0.0135912
168695,250.0,3.4,61.7455,0.0135687
168696,250.0,3.4,61.8223,0.0135462
168697,250.0,3.4,61.8992,0.0135238
168698,250.0,3.4,61.9762,0.0135013
168699,250.0,3.4,62.0533,0.0134789
168700,250.0,3.4,62.1305,0.0134566
168701,250.0,3.4,62.2078,0.0134342
168702,250.0,3.4,62.2852,0.0134119
168703,250.0,3.4,62.3626,0.0133895
168704,250.0,3.4,62.4402,0.0133672
168705,250.0,3.4,62.5179,0.013345
168706,250.0,3.4,62.5957,0.0133227
168707,250.0,3.4,62.6735,0.0133005
168708,250.0,3.4,62.7515,0.0132783
168709,250.0,3.4,62.8296,0.0132561
168710,250.0,3.4,62.9077,0.0132339
168711,250.0,3.4,62.986,0.0132118
168712,250.0,3.4,63.0643,0.0131896
168713,250.0,3.4,63.1428,0.0131675
168714,250.0,3.4,63.2213,0.0131455
168715,250.0,3.4,63.3,0.0131234
168716,250.0,3.4,63.3787,0.0131014
168717,250.0,3.4,63.4575,0.0130794
168718,250.0,3.4,63.5365,0.0130574
168719,250.0,3.4,63.6155,0.0130354
168720,250.0,3.4,63.6946,0.0130135
168721,250.0,3.4,63.7739,0.0129915
168722,250.0,3.4,63.8532,0.0129696
168723,250.0,3.4,63.9326,0.0129477
168724,250.0,3.4,64.0122,0.0129259
168725,250.0,3.4,64.0918,0.0129041
168726,250.0,3.4,64.1715,0.0128822
168727,250.0,3.4,64.2513,0.0128605
168728,250.0,3.4,64.3313,0.0128387
168729,250.0,3.4,64.4113,0.0128169
168730,250.0,3.4,64.4914,0.0127952
168731,250.0,3.4,64.5716,0.0127735
168732,250.0,3.4,64.652,0.0127518
168733,250.0,3.4,64.7324,0.0127302
168734,250.0,3.4,64.8129,0.0127086
168735,250.0,3.4,64.8935,0.0126869
168736,250.0,3.4,64.9743,0.0126654
168737,250.0,3.4,65.0551,0.0126438
168738,250.0,3.4,65.136,0.0126222
168739,250.0,3.4,65.217,0.0126007
168740,250.0,3.4,65.2982,0.0125792
168741,250.0,3.4,65.3794,0.0125578
168742,250.0,3.4,65.4607,0.0125363
168743,250.0,3.4,65.5421,0.0125149
168744,250.0,3.4,65.6237,0.0124935
168745,250.0,3.4,65.7053,0.0124721
168746,250.0,3.4,65.787,0.0124507
168747,250.0,3.4,65.8689,0.0124294
168748,250.0,3.4,65.9508,0.0124081
168749,250.0,3.4,66.0329,0.0123868
168750,250.0,3.4,66.115,0.0123655
168751,250.0,3.4,66.1972,0.0123443
168752,250.0,3.4,66.2796,0.0123231
168753,250.0,3.4,66.362,0.0123019
168754,250.0,3.4,66.4446,0.0122807
168755,250.0,3.4,66.5272,0.0122595
168756,250.0,3.4,66.61,0.0122384
168757,250.0,3.4,66.6928,0.0122173
168758,250.0,3.4,66.7758,0.0121962
168759,250.0,3.4,66.8589,0.0121752
168760,250.0,3.4,66.942,0.0121541
168761,250.0,3.4,67.0253,0.0121331
168762,250.0,3.4,67.1087,0.0121121
168763,250.0,3.4,67.1922,0.0120912
168764,250.0,3.4,67.2758,0.0120702
168765,250.0,3.4,67.3594,0.0120493
168766,250.0,3.4,67.4432,0.0120284
168767,250.0,3.4,67.5271,0.0120076
168768,250.0,3.4,67.6111,0.0119867
168769,250.0,3.4,67.6952,0.0119659
168770,250.0,3.4,67.7794,0.0119451
168771,250.0,3.4,67.8638,0.0119243
168772,250.0,3.4,67.9482,0.0119036
168773,250.0,3.4,68.0327,0.0118828
168774,250.0,3.4,68.1173,0.0118621
168775,250.0,3.4,68.2021,0.0118414
168776,250.0,3.4,68.2869,0.0118208
168777,250.0,3.4,68.3718,0.0118002
168778,250.0,3.4,68.4569,0.0117795
168779,250.0,3.4,68.5421,0.011759
168780,250.0,3.4,68.6273,0.0117384
168781,250.0,3.4,68.7127,0.0117179
168782,250.0,3.4,68.7982,0.0116973
168783,250.0,3.4,68.8837,0.0116769
168784,250.0,3.4,68.9694,0.0116564
168785,250.0,3.4,69.0552,0.0116359
168786,250.0,3.4,69.1411,0.0116155
168787,250.0,3.4,69.2271,0.0115951
168788,250.0,3.4,69.3132,0.0115748
168789,250.0,3.4,69.3995,0.0115544
168790,250.0,3.4,69.4858,0.0115341
168791,250.0,3.4,69.5722,0.0115138
168792,250.0,3.4,69.6588,0.0114935
168793,250.0,3.4,69.7454,0.0114733
168794,250.0,3.4,69.8322,0.011453
168795,250.0,3.4,69.9191,0.0114328
168796,250.0,3.4,70.006,0.0114126
168797,250.0,3.4,70.0931,0.0113925
168798,250.0,3.4,70.1803,0.0113724
168799,250.0,3.4,70.2676,0.0113523
168800,250.0,3.4,70.355,0.0113322
168801,250.0,3.4,70.4425,0.0113121
168802,250.0,3.4,70.5302,0.0112921
168803,250.0,3.4,70.6179,0.0112721
168804,250.0,3.4,70.7057,0.0112521
168805,250.0,3.4,70.7937,0.0112321
168806,250.0,3.4,70.8818,0.0112122
168807,250.0,3.4,70.9699,0.0111923
168808,250.0,3.4,71.0582,0.0111724
168809,250.0,3.4,71.1466,0.0111525
168810,250.0,3.4,71.2351,0.0111327
168811,250.0,3.4,71.3237,0.0111129
168812,250.0,3.4,71.4124,0.0110931
168813,250.0,3.4,71.5013,0.0110733
168814,250.0,3.4,71.5902,0.0110536
168815,250.0,3.4,71.6793,0.0110338
168816,250.0,3.4,71.7684,0.0110141
168817,250.0,3.4,71.8577,0.0109945
168818,250.0,3.4,71.9471,0.0109748
168819,250.0,3.4,72.0366,0.0109552
168820,250.0,3.4,72.1262,0.0109356
168821,250.0,3.4,72.2159,0.010916
168822,250.0,3.4,72.3058,0.0108965
168823,250.0,3.4,72.3957,0.010877
168824,250.0,3.4,72.4858,0.0108575
168825,250.0,3.4,72.5759,0.010838
168826,250.0,3.4,72.6662,0.0108185
168827,250.0,3.4,72.7566,0.0107991
168828,250.0,3.4,72.8471,0.0107797
168829,250.0,3.4,72.9377,0.0107603
168830,250.0,3.4,73.0285,0.010741
168831,250.0,3.4,73.1193,0.0107217
168832,250.0,3.4,73.2103,0.0107023
168833,250.0,3.4,73.3013,0.0106831
168834,250.0,3.4,73.3925,0.0106638
168835,250.0,3.4,73.4838,0.0106446
168836,250.0,3.4,73.5752,0.0106254
168837,250.0,3.4,73.6667,0.0106062
168838,250.0,3.4,73.7584,0.010587
168839,250.0,3.4,73.8501,0.0105679
168840,250.0,3.4,73.942,0.0105488
168841,250.0,3.4,74.034,0.0105297
168842,250.0,3.4,74.1261,0.0105107
168843,250.0,3.4,74.2183,0.0104916
168844,250.0,3.4,74.3106,0.0104726
168845,250.0,3.4,74.403,0.0104536
168846,250.0,3.4,74.4956,0.0104347
168847,250.0,3.4,74.5883,0.0104157
168848,250.0,3.4,74.681,0.0103968
168849,250.0,3.4,74.7739,0.0103779
168850,250.0,3.4,74.867,0.0103591
168851,250.0,3.4,74.9601,0.0103402
168852,250.0,3.4,75.0533,0.0103214
168853,250.0,3.4,75.1467,0.0103026
168854,250.0,3.4,75.2402,0.0102839
168855,250.0,3.4,75.3338,0.0102651
168856,250.0,3.4,75.4275,0.0102464
168857,250.0,3.4,75.5213,0.0102277
168858,250.0,3.4,75.6152,0.0102091
168859,250.0,3.4,75.7093,0.0101904
168860,250.0,3.4,75.8035,0.0101718
168861,250.0,3.4,75.8978,0.0101532
168862,250.0,3.4,75.9922,0.0101347
168863,250.0,3.4,76.0867,0.0101161
168864,250.0,3.4,76.1814,0.0100976
168865,250.0,3.4,76.2761,0.0100791
168866,250.0,3.4,76.371,0.0100607
168867,250.0,3.4,76.466,0.0100422
168868,250.0,3.4,76.5611,0.0100238
168869,250.0,3.4,76.6564,0.0100054
168870,250.0,3.4,76.7517,0.00998704
168871,250.0,3.4,76.8472,0.00996869
168872,250.0,3.4,76.9428,0.00995037
168873,250.0,3.4,77.0385,0.00993208
168874,250.0,3.4,77.1343,0.00991381
168875,250.0,3.4,77.2303,0.00989557
168876,250.0,3.4,77.3264,0.00987735
168877,250.0,3.4,77.4226,0.00985915
168878,250.0,3.4,77.5189,0.00984098
168879,250.0,3.4,77.6153,0.00982284
168880,250.0,3.4,77.7118,0.00980472
168881,250.0,3.4,77.8085,0.00978662
168882,250.0,3.4,77.9053,0.00976855
168883,250.0,3.4,78.0022,0.0097505
168884,250.0,3.4,78.0992,0.00973248
168885,250.0,3.4,78.1964,0.00971448
168886,250.0,3.4,78.2937,0.00969651
168887,250.0,3.4,78.3911,0.00967856
168888,250.0,3.4,78.4886,0.00966064
168889,250.0,3.4,78.5862,0.00964274
168890,250.0,3.4,78.684,0.00962487
168891,250.0,3.4,78.7818,0.00960702
168892,250.0,3.4,78.8798,0.00958919
168893,250.0,3.4,78.978,0.00957139
168894,250.0,3.4,79.0762,0.00955362
168895,250.0,3.4,79.1746,0.00953587
168896,250.0,3.4,79.2731,0.00951814
168897,250.0,3.4,79.3717,0.00950044
168898,250.0,3.4,79.4704,0.00948277
168899,250.0,3.4,79.5693,0.00946511
168900,250.0,3.4,79.6682,0.00944749
168901,250.0,3.4,79.7673,0.00942989
168902,250.0,3.4,79.8666,0.00941231
168903,250.0,3.4,79.9659,0.00939475
168904,250.0,3.4,80.0654,0.00937723
168905,250.0,3.4,80.165,0.00935972
168906,250.0,3.4,80.2647,0.00934224
168907,250.0,3.4,80.3646,0.00932479
168908,250.0,3.4,80.4645,0.00930736
168909,250.0,3.4,80.5646,0.00928995
168910,250.0,3.4,80.6648,0.00927257
